names	logFC	AveExpr	t	P.Value	adj.P.Val	B
ATG10	0.284647214047896	6.90266832810288	1.2076385977934	0.231950643518641	0.367676864550133	-6.17160476330162
LUC7L	0.193400548142153	8.39838380507235	1.20729081448893	0.232083505075346	0.367844326385985	-6.17201727614183
LLPH	0.305585689065775	6.10927167420042	1.20719578543616	0.232119818083811	0.36785874078362	-6.17212997235875
FASTKD5	-0.164521582935116	8.61180718420393	-1.20677614460908	0.232280222922093	0.368069786937752	-6.17262752902152
DPPA4	-0.379723983659817	4.06496598205449	-1.20568254780393	0.232698621789433	0.368689551404946	-6.17392340314323
TARBP1	0.205616500100456	8.87800638474698	1.20558412878105	0.232736302764559	0.368706028819953	-6.17403997140243
RPS3A /// SNORD73A	-0.125719344958833	14.2718104416551	-1.20548787537433	0.232773158898611	0.368721195794037	-6.17415396592706
ANKRD10	-0.246590185451934	9.84040847095029	-1.2050171169319	0.232953476907414	0.368963581437208	-6.17471136823124
BRWD1	0.236543267306234	6.27295440599975	1.20479859860083	0.233037212075147	0.369052955377972	-6.17497003478463
CCKBR	0.289585095550955	6.74451221125133	1.20458930216873	0.233117433974901	0.36913674518697	-6.17521774323286
RP5-1118D24.2	0.188758428619786	7.33135765617197	1.20424138434773	0.233250832941659	0.369304710310043	-6.17562942348584
HERC4	0.288736207494877	5.37472137024877	1.20395455357676	0.233360851587668	0.369435622491196	-6.17596873619937
LATS1	0.258720980634688	6.29351236644444	1.20376861073836	0.233432193164575	0.369505281168802	-6.17618866021937
CENPC	-0.174259302402413	7.65069746019799	-1.20358472073666	0.233502762711247	0.369573701609381	-6.17640612443745
OR1E1	0.349228092775877	5.99925292495997	1.20308220760154	0.233695686018349	0.369835737299529	-6.17700022394316
TMED10	0.15895656188874	11.2507269539666	1.20296855065448	0.233739336905034	0.369861507817766	-6.17713456287037
KHDC1L	0.441946182285441	3.76261505494848	1.20281692048533	0.233797580945442	0.369871626211112	-6.17731376613309
TREM2	-0.495166362911343	8.19517354941252	-1.20279492840678	0.233806029398019	0.369871626211112	-6.1773397555614
GALR1	0.366235055442068	2.95894712588446	1.2027381721602	0.23382783384001	0.369871626211112	-6.17740682591228
SERTAD3	-0.131606875031537	9.2510574252837	-1.20260003053792	0.233880910842844	0.369912289062731	-6.17757005891048
REXO4	0.338980037792084	7.76050208615114	1.20251653339083	0.233912996499583	0.369919745809954	-6.17766871341873
LINC00675	-0.4299206764834	4.79395860126526	-1.2023245334459	0.233986788929708	0.369993149922195	-6.17789554265564
SRP19 /// ZRSR1	0.382331324295079	3.70437197210281	1.20189828471693	0.234150671978959	0.370208976578805	-6.17839899074249
ITGA9	0.224050281953492	6.89733081702349	1.20163421814396	0.234252241458543	0.370277144498209	-6.17871079803483
LOC441259 /// PMS2P1 /// PMS2P4 /// PMS2P5 /// PMS2P6 /// PMS2P9	0.39028798296117	5.17593488130126	1.20159743462128	0.234266392260417	0.370277144498209	-6.17875422649073
PAK7	0.339011330252744	4.998379657574	1.20157251458149	0.234275979474968	0.370277144498209	-6.17878364760948
KCNQ1OT1 /// LOC101927338	0.442704924948381	3.9361140904619	1.20058709219592	0.234655318741465	0.370833329372182	-6.17994659203567
CSH1 /// CSHL1 /// GH1 /// GH2	0.301486058282924	4.74522442395054	1.20017593980255	0.234813724037198	0.371040275968985	-6.18043154412497
AKAP8	-0.111460782982507	9.13928324651156	-1.19953129588892	0.235062243223788	0.371375329238275	-6.18119157976903
BRDT	0.47854098020308	4.47575454261267	1.19948338592018	0.235080720801587	0.371375329238275	-6.18124805013095
PGAP2	-0.113928399692773	9.29315947829983	-1.19902054559906	0.235259280073536	0.371613975010967	-6.18179347859183
CLASRP	0.2075807893318	8.88156803040519	1.19829686899643	0.235538664666453	0.372011809391973	-6.18264588451544
BATF	0.420765238747363	8.71118248288323	1.19820880537244	0.235572679175779	0.372022056445508	-6.18274957965193
LGALS7 /// LGALS7B	0.487112985523581	5.00572364313144	1.19800244590853	0.235652399325479	0.372104472121024	-6.18299253999881
SAMM50	0.177883994195724	9.19643096153432	1.19781119661782	0.235726299633146	0.372177679853034	-6.18321767457104
CCDC90B	0.158040614176937	9.45387018989596	1.19762533305683	0.235798134957462	0.372247610553685	-6.1834364363717
BCCIP	-0.344141004092568	6.98535683761291	-1.19735763388478	0.235901627235199	0.372345224920084	-6.18375146202762
LOC100506571	-0.28480082377062	5.40677216206348	-1.1973228702203	0.235915069255692	0.372345224920084	-6.18379236663193
C11orf57	-0.149470879233414	8.66884473317166	-1.19713832008262	0.235986438318151	0.372385553558569	-6.18400949828002
ZMYM2	0.32005416577822	6.308925512553	1.19711430083639	0.235995728170858	0.372385553558569	-6.18403775567299
TMEM59	-0.183054330406977	12.0185317815395	-1.19678601132568	0.236122726319435	0.372542452277277	-6.1844239170561
ZBTB5	-0.090342679274702	9.42571262880215	-1.19664583680512	0.236176967651797	0.372584535755111	-6.18458877122867
TH	0.472125120277622	4.64229444862693	1.19653926859392	0.236218210875929	0.372588559272261	-6.1847140899301
PSG9	0.198751593035678	7.57042454588777	1.19649678204848	0.236234655153829	0.372588559272261	-6.18476404894437
DNAH2	0.205933712169224	4.35842226994953	1.1963081920275	0.236307658322021	0.372660210294296	-6.18498578749063
KIAA0368	0.155231555474192	8.92902415047882	1.19623035435195	0.236337794042685	0.372664249969301	-6.18507729701002
VPS28	-0.17635112268605	10.7807648685717	-1.19607288434534	0.236398768825256	0.37271691095116	-6.18526240858147
VEZF1	-0.13968219367089	9.25776425664408	-1.19584797220359	0.236485878005896	0.372810759506553	-6.18552676051073
IL21	0.29903554312033	6.42923502395746	1.19520512825948	0.2367349817859	0.373159934550553	-6.18628207011096
KCNJ16	-0.376359294893613	5.75413802802502	-1.19477929333126	0.236900098663139	0.373376656960039	-6.18678219186925
ATP5J	0.141568477508029	11.0507390801143	1.19470304948294	0.236929670911952	0.373379722758282	-6.18687171852064
CSNK1G2	0.138507945890543	9.04423279085112	1.19407723301568	0.237172503725784	0.373718828011422	-6.18760635572697
MED15	0.122755576767485	9.4801513606725	1.1936905662692	0.237322630418787	0.373911791805771	-6.18806007510135
SLC4A5	-0.241595475170217	6.40433020771613	-1.19350449862257	0.237394897312533	0.373955959731009	-6.18827835919581
HIF1AN	0.141909216180263	8.13895347870916	1.19345087820098	0.237415725929634	0.373955959731009	-6.18834125763918
TSEN2	0.253999013612133	7.04479746640636	1.19340467868687	0.237433672989404	0.373955959731009	-6.18839544896476
GMPR	-0.189683245324256	7.99285216231323	-1.19325583108348	0.237491502290175	0.37400345530782	-6.18857003133821
ICAM5	-0.257429655593048	7.11893410242289	-1.19310417327815	0.237550433883894	0.374052675514485	-6.18874788843671
PDCD1LG2	-0.302088608048292	3.80347847756888	-1.19279838140569	0.237669291509093	0.374196234243406	-6.18910644116702
IL9R	0.200739207292114	6.634617468086	1.19263997397621	0.237730879503502	0.374249602386701	-6.18929214553298
CLDN16	0.280635761037762	4.94868600067981	1.19249259086883	0.237788191675794	0.374296227637823	-6.18946490474691
ZNF10	-0.323730401723156	6.97876588444484	-1.192003329137	0.23797852030424	0.374521415355765	-6.19003826062765
HOXB8	0.286480241583118	4.01182186914089	1.19198237241352	0.237986675181303	0.374521415355765	-6.19006281437805
P2RX7	-0.339486569252876	6.08309422847868	-1.19172051347096	0.238088589250148	0.374638174841746	-6.1903695842889
SCGB2A1	-0.562080002833321	5.50591911945303	-1.19137428103526	0.238223389519112	0.374806648352828	-6.19077509982806
TRIL	-0.262799246491586	7.88286640910661	-1.19128446773434	0.238258365967135	0.374818044004869	-6.19088027292613
HOXB3	0.306616325398375	5.69813564996421	1.19094518887781	0.238390526589111	0.37498230526674	-6.19127750678197
SRC	0.287482571169824	5.1267117830105	1.1908673500792	0.238420854922075	0.374986367307325	-6.19136862665427
BIN1	-0.131023195685886	9.28400584435196	-1.19071071357268	0.23848189367073	0.37503872387246	-6.19155197171559
KIF5C	0.279463072692778	6.63140095256967	1.1903138695961	0.238636588055403	0.375238334795668	-6.19201637984202
GPR37L1	-0.189993716930447	3.91523932720536	-1.18982129327839	0.238828700988878	0.375465971613376	-6.19259261385469
ARL4C	0.266051193979623	8.70739616530163	1.18980022918637	0.238836918827983	0.375465971613376	-6.19261725034067
LIM2	-0.286959212087326	6.46311477715516	-1.18932623995447	0.239021892700669	0.375713058833396	-6.193171516501
ICE1	0.162272725728764	9.45092394511678	1.18913844173343	0.239095209441152	0.375784597697078	-6.19339106283733
C2CD2	0.196047335308746	9.25330188739839	1.18896056298723	0.239164668599902	0.375850057689264	-6.1935989822918
SLITRK5	0.338822632865903	4.24288150950612	1.18841167119231	0.2393790951476	0.376143293909988	-6.19424038570424
DCAF4	0.328565106683742	6.94266481472663	1.18689995448046	0.239970371234263	0.37699092888069	-6.19600543130635
GLUL	-0.218137749982315	9.87037615071942	-1.18688986273613	0.239974321950468	0.37699092888069	-6.19601720699744
JAG2	0.141875079353058	9.59480209533886	1.18571888041366	0.240433057329099	0.377640200160778	-6.19738293568413
OAT	0.197636590575085	10.2973215117541	1.18569223916922	0.240443501471217	0.377640200160778	-6.19741399268614
LOC100129361	0.141476367081809	8.75635408798717	1.18547591830252	0.240528317672492	0.377729515842869	-6.19766614386817
TSPY13P /// TSPY13P	0.236329467733832	6.73476960521548	1.18453356695437	0.240898051777115	0.37826619841614	-6.19876406980173
RBM17	0.442405452041155	5.5935884735705	1.18411770842359	0.241061345448146	0.378478634262511	-6.19924831843459
NGFRAP1	-0.205150238177696	12.8305400152912	-1.1839275131552	0.24113605536611	0.37851655133382	-6.19946973826689
RPS10P2 /// RPS10P2	0.201717017458453	8.25368324630796	1.18391362863073	0.241141509950736	0.37851655133382	-6.19948590090042
ZNF638	0.120515040838594	10.2545114028138	1.18374061074715	0.241209488110131	0.378579286007249	-6.19968729160351
LMO4	-0.200677138225897	8.18234066426259	-1.18337250608558	0.241354161247065	0.378762365217613	-6.20011566754557
RP1-68D18.4	0.479928751478241	5.89399901100192	1.18260857802523	0.241654601425602	0.379159911481412	-6.20100427120105
TRPM6	0.350958618098827	4.89322932986455	1.18257091424329	0.241669420941139	0.379159911481412	-6.20104806768115
RSU1	-0.132381700371303	8.66430763087055	-1.18248459770838	0.241703386260832	0.379159911481412	-6.20114843390074
SCARB2	0.120167110699155	8.45467406466561	1.18244313274587	0.241719703834543	0.379159911481412	-6.20119664560301
TTTY9A /// TTTY9B	0.261166871999146	6.78919382424608	1.18229554213584	0.241777791143782	0.379207014890126	-6.20136823751085
TAC1	-0.432819107044458	4.84082363359113	-1.18214605958492	0.241836633330447	0.379214315733029	-6.20154200820524
EPHA7	0.474239578092215	3.48198517414779	1.18207184919224	0.241865849285083	0.379214315733029	-6.20162826862678
IPO7	0.138488101920748	9.65489637895205	1.1820698855408	0.241866622391322	0.379214315733029	-6.20163055105906
ATXN7L3B	-0.144176357248398	9.7978410825119	-1.1819385012133	0.241918353566545	0.379251426569058	-6.20178325621409
ARSJ	0.355028038032048	6.58259975642667	1.18112618648804	0.242238371053725	0.379709068057423	-6.20272703251967
VPS11	-0.132519911361081	9.18597451289754	-1.18088933102485	0.242331739507396	0.37981137184767	-6.20300210312975
PMCHL1	0.457393134261839	3.3135072052738	1.18032983231802	0.242552397022551	0.380084196195154	-6.20365166448491
ATG16L1	0.378265586647755	5.5121647562217	1.18024474142083	0.242585968225267	0.380084196195154	-6.20375042676043
SCIN	0.271090259701074	7.08569924608425	1.18023406787486	0.242590179532327	0.380084196195154	-6.20376281472352
PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2	-0.190999977895387	7.98208899036866	-1.17979901670745	0.242761876257051	0.380309117609139	-6.20426765416803
ZNF638 /// ZNF638-IT1	0.128384982839034	10.1249570108975	1.17972616714482	0.242790635530697	0.380310087992277	-6.20435217246198
CLCN1	0.404727601928975	5.27777752513285	1.17947117182187	0.242891320959335	0.380423711063323	-6.20464797263191
ST5	-0.243121000692058	9.49255369263501	-1.17938129945935	0.242926814418771	0.380435214005757	-6.20475221200611
OSBPL9	-0.130985944079086	10.6269032696773	-1.17928431588263	0.242965120516855	0.380451118501367	-6.20486469089385
RPL14	-0.175746813309742	12.0401922946752	-1.17920400776224	0.24299684351978	0.380456712253224	-6.20495782336669
LRRC37A3	0.335375845084577	6.68246281730059	1.17860967643267	0.24323170677884	0.380780321686092	-6.20564687499782
WNK1	0.26573779132836	7.59014950274866	1.17842139084909	0.243306146127044	0.380852740897266	-6.20586509907256
XIST	-0.703774769802624	9.95876869496749	-1.17824706641251	0.243375080520951	0.380900952868713	-6.206067112443
HMCES	0.126221664733574	8.87023048729601	1.17820096453068	0.24339331327963	0.380900952868713	-6.20612053217942
HERC3 /// LOC101929134	-0.288955263339552	6.69324816996966	-1.17805691223344	0.243450290631241	0.380946008785599	-6.20628743736839
DNM3	-0.281693608511696	7.66308474621691	-1.17797994314325	0.243480738339155	0.380949546035387	-6.20637660908654
ADGB	-0.499737854401898	4.77048837139948	-1.17764726067765	0.243612373612712	0.381111382032157	-6.20676197086815
DAO	0.197973983934895	7.9259732862597	1.17725254104244	0.243768622139971	0.381311681507142	-6.20721905851793
SLC6A11	0.406099068224428	5.05325711198207	1.17709323742168	0.24383170241645	0.381366214345367	-6.20740349163404
SHMT1	-0.237657685407649	6.39354356449442	-1.17695969106096	0.243884592515428	0.381404798408471	-6.2075580860374
RAB40AL	0.410492321486253	4.10900306145452	1.1764855444503	0.244072441691267	0.381629708511659	-6.20810682698916
CAAP1	0.186592507838945	8.30225473132543	1.17640638969872	0.24410381166149	0.381629708511659	-6.20819841408208
ZNF814	0.209718004122277	5.53106312008743	1.17638290122211	0.244113120982855	0.381629708511659	-6.20822559061535
C1D	-0.182313761832932	8.46466052737938	-1.17628926820131	0.244150233630389	0.381643581715789	-6.20833392033284
CRYBB1	0.191891009501396	3.58475084158782	1.17618079663465	0.244193232804449	0.381666652174411	-6.20845940737631
ACSBG1	-0.281488052355995	5.88162861831331	-1.17597756166141	0.24427381178258	0.381710150029061	-6.20869449323461
ARL3	-0.128826033627732	8.56566297033872	-1.1759681344835	0.244277549952005	0.381710150029061	-6.20870539689443
RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C	0.296421221523028	8.09453812759191	1.17555854321773	0.244440005402254	0.38191984659092	-6.20917905768693
IFT122	0.191760548585593	8.47469298949253	1.17535129058456	0.244522237266857	0.38197842659139	-6.20941866942018
POU5F1P4	0.378920549326176	4.68028077443501	1.17520236326788	0.244581339621605	0.38197842659139	-6.20959082440114
ANXA2P1	0.203759593382089	6.84421622770164	1.17518118771593	0.244589744052255	0.38197842659139	-6.20961530093821
FHOD3	0.398804395354149	5.76571920678044	1.17517915328516	0.244590551514753	0.38197842659139	-6.20961765248736
BCAN	0.301015473653279	5.86868112001546	1.17489661443337	0.244702709392546	0.382109430091307	-6.20994419455231
PCGF3	0.176185804359456	8.56518067070805	1.17413517663674	0.24500515738199	0.382507596020114	-6.21082384723526
GPRC5D	0.201925731350619	7.76231143476457	1.1741121709452	0.24501429957426	0.382507596020114	-6.2108504161405
ATP5G2	0.126919261157035	10.7021291691625	1.17391027570116	0.245094540906257	0.382588671788873	-6.21108356041644
LINC00563	0.235752573405847	7.04465822528284	1.17361601008988	0.245211527809453	0.382727081457993	-6.21142330346985
MYO16	0.259112681552979	4.17649251919711	1.1734638418974	0.245272038859127	0.382777321614446	-6.21159895669255
ZNF671	-0.307992743451029	6.95128858683351	-1.17239718469056	0.245696506203343	0.383395483355061	-6.21282962722263
AEN	0.221906316657488	7.6563759241495	1.17195421390779	0.245872937856533	0.38362650140049	-6.21334039696579
SARS	0.138682334627864	11.1843710680918	1.1717840026629	0.245940755823867	0.383688019734453	-6.21353661091812
USP25	-0.135319646609785	9.81345248221401	-1.17157484410964	0.246024110139451	0.383773759064483	-6.21377768479863
B3GAT1	0.333016774433917	4.76485892516662	1.17121492939379	0.246167591653916	0.383953260381151	-6.21419242243241
ZNF140	-0.172120788549378	8.09814307895666	-1.17105787145216	0.24623022230595	0.38397463502418	-6.21437336562564
RBM3	0.144356100103517	8.90929055516878	1.17103807413654	0.246238117776883	0.38397463502418	-6.2143961720579
HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// HLA-DRB6 /// LOC100996809 /// LOC101060835	-0.5758981672317	7.7237081380991	-1.17063308158858	0.246399674902873	0.384182234230772	-6.21486264115228
DAXX	0.125630385066466	8.03362741334778	1.17039171791915	0.24649599442025	0.384266393168211	-6.21514056978382
RNF43	0.308210243807886	7.744545618293	1.17035533375273	0.24651051637206	0.384266393168211	-6.21518246115982
SAMD9	-0.29274348058401	6.55604479361166	-1.17007423407876	0.246622731936117	0.384396980984502	-6.21550606696183
ACSL6	0.210705954730722	6.43066356767608	1.16914062056182	0.246995695681189	0.384933905342628	-6.2165803230848
FOXN2	0.322801076961008	6.03438348946875	1.16883578866972	0.247117558843574	0.385075132238366	-6.21693089855842
THOC7	0.134166214249866	9.12120957079807	1.16877141329279	0.247143299817654	0.385075132238366	-6.21700492304885
ZMYM4	0.14731915984957	8.74095143275863	1.16857075527377	0.247223546774533	0.385155761920209	-6.21723563237244
PLCXD1	0.25627510777012	8.93995245948865	1.16820660982436	0.24736922324025	0.385338295538494	-6.21765421702319
MROH9	0.4423869851673	4.21779867432332	1.16753965207422	0.247636199607351	0.385709719683456	-6.21842056094494
KIR2DL2	-0.248044200264305	5.57956929159282	-1.16731765478985	0.247725108706364	0.385780150358612	-6.21867554627704
HPN	0.3042253900947	8.17406198170824	1.16728420499727	0.247738507211424	0.385780150358612	-6.21871396258219
UAP1	0.195398608304277	10.0663190144457	1.1671200012414	0.24780428750435	0.385838127375725	-6.21890253151273
LRP2BP	-0.312700061708407	4.78602239949125	-1.1669267752231	0.247881710214433	0.385914216512852	-6.21912439669501
DOCK5	0.235863058646334	5.87519795787265	1.16632784211301	0.248121803830224	0.386243512873242	-6.21981187831601
NOTCH2NL	-0.290325670427851	11.1154325838501	-1.16621143046305	0.248168488990279	0.386271695117313	-6.21994546157782
PDE3A	0.235057722180847	6.40400301271326	1.16587155187575	0.248304828295457	0.386439400554249	-6.22033540200516
IL5RA	0.24211726234843	5.45242096949351	1.1652263118748	0.248563808441917	0.386797912618595	-6.22107538289354
NDUFA13	0.175995708989912	11.3772295000827	1.16475382357629	0.248753574008389	0.38703000432163	-6.22161699872748
PRR11	0.297203682116056	10.1497130266862	1.16471236695965	0.248770229192897	0.38703000432163	-6.22166451065476
FAU	-0.137239844880156	13.8984711043127	-1.16452144710966	0.248846941510466	0.387104789884202	-6.221883296135
RPL39	0.155381186286816	14.576995055363	1.16394000664211	0.249080670956475	0.387384591376314	-6.22254938948535
ZNF510	-0.120505463264838	8.01652321993932	-1.1639085642433	0.249093314763688	0.387384591376314	-6.22258540057952
SIAH1	0.132647903803747	9.17693521996929	1.16384510849639	0.249118833372753	0.387384591376314	-6.22265807384826
ANKZF1	0.363692763318977	7.73842925586466	1.16378884129516	0.24914146268908	0.387384591376314	-6.22272251120423
GRPR	0.263554228447864	7.54007956827234	1.16244875747997	0.249680847645333	0.388178609907589	-6.22425629951682
ARR3	-0.229794071721584	7.51857086322099	-1.16161413230063	0.250017207522234	0.388656839160684	-6.22521071379417
PSORS1C2	0.229950520603938	5.16427701261043	1.16137290331264	0.250114484942989	0.388763342611212	-6.22548644304236
FAM179B	-0.172461003838265	8.38114156846979	-1.16112115189033	0.250216034515251	0.388876461186019	-6.22577414128943
RP3-508D13.1	0.390039204231006	3.74991901811522	1.16058677183088	0.250431686509843	0.389166867101359	-6.22638462637882
OR2J3	0.313907930096961	3.67427815855894	1.16047962929929	0.250474940473155	0.389178009148597	-6.2265069955606
CBFB	0.140788582012624	9.86317497375684	1.16042635760246	0.250496448507854	0.389178009148597	-6.22656783399158
TNK2	0.355454855622352	5.74116882260099	1.16027639157086	0.250557003230347	0.389227344673349	-6.22673908693217
SLC9A3	0.255118066332211	3.93714107713932	1.16007322304068	0.250639057280875	0.389310063113553	-6.22697106046272
PCYT1A	0.133275148371194	7.67807398378128	1.15944836686195	0.250891539641377	0.389657453258241	-6.22768426477449
SERHL /// SERHL2	0.3318318001505	6.70741718218518	1.15930594917494	0.250949111069838	0.38970208389163	-6.22784676745654
RRP8	0.130649323543909	8.02827613175329	1.15912215296149	0.251023423471036	0.389772698553659	-6.22805645603765
SLC6A20	-0.477936637021162	5.57236443056834	-1.15896973703788	0.251085060149292	0.389805965754987	-6.22823031952265
MARC1	-0.332599296920034	6.87339075055408	-1.15892653403234	0.25110253332319	0.389805965754987	-6.2282795979658
IL13	-0.273646016481468	6.37115301676807	-1.15883376778024	0.251140054968526	0.389819437567431	-6.22838540357324
POU3F4	0.258849666965233	5.72643087085471	1.15845046653531	0.25129513333232	0.390015356796773	-6.22882249637749
TGFB1	0.164985007658164	8.39055221609291	1.15822507134917	0.25138635707433	0.39011213869096	-6.22907945845799
ABT1	0.216052639089353	8.72817073927116	1.15778839501255	0.251563159606765	0.390341687954699	-6.22957715593854
HOXD13	0.32612265248516	4.68646467470918	1.1574534574169	0.251698830172026	0.390507368818154	-6.22995877616997
CTLA4	0.392967541190647	6.52821502645574	1.1566669799273	0.252017608137909	0.390927499202068	-6.23085445583352
NIPSNAP3B	0.239824044484787	6.85308016596379	1.1566426525052	0.25202747321847	0.390927499202068	-6.23088215183421
FAIM3	-0.305411483894516	7.8436379523544	-1.15565216534427	0.25242936287007	0.391505948954441	-6.23200931736087
ELF3	0.31987855767709	9.98656943440987	1.15512727807233	0.252642521162892	0.391791586175157	-6.23260626023744
RP11-395B7.7	-0.327570471689553	7.88659472668926	-1.15441311386105	0.252932751867029	0.392196666071925	-6.23341804738896
EPHB4	0.141407945216812	9.30967979841576	1.15422840875288	0.253007853312922	0.392268112598847	-6.23362792272336
ICMT	0.14114877865878	9.0761423067573	1.15361486241352	0.253257436730967	0.392565405290491	-6.23432484813149
ZNF528	0.222664057960865	6.86481249651307	1.15361422395663	0.253257696539237	0.392565405290491	-6.23432557316822
NUP93	0.453589235814793	7.69450283997181	1.15315538503304	0.253444461807931	0.392809851070435	-6.2348465351105
PTGR2 /// ZNF410	-0.113955542207536	10.4710954907576	-1.1528585522106	0.25356533667031	0.392952129927673	-6.23518345111467
MYH6 /// MYH7	0.39570946954098	2.01401852138428	1.15254130388776	0.253694570527032	0.393107328671502	-6.23554344778155
PQLC2	0.291695611191472	7.27782051144411	1.1524100702284	0.253748043440974	0.393113284044247	-6.23569233712257
EFHD2	-0.153456107202993	9.78800150926261	-1.15238910135366	0.253756588235443	0.393113284044247	-6.23571612556881
DDAH1	0.187371570268388	11.5231432358688	1.15150246909939	0.254118077897387	0.393583869411339	-6.2367215997972
PSEN2	-0.147536854634999	7.53575717155536	-1.15150119544086	0.254118597446048	0.393583869411339	-6.23672304364154
MIR6789 /// PLEKHJ1	0.138711037595609	9.56860749328152	1.15138485638561	0.254166057475685	0.393599353469787	-6.23685492144158
LBX1	0.304082092194082	3.12163730999563	1.15133391431196	0.254186841071721	0.393599353469787	-6.23691266354729
ACADVL	-0.11226447130554	10.84475798775	-1.15075221159139	0.25442425296738	0.393921844295354	-6.23757184199103
ACTR6	-0.210297188620777	8.13001285751791	-1.15063272533162	0.254473038791515	0.393952247338755	-6.23770720293421
CHST1	0.200971887574227	8.00640472905713	1.15049647989916	0.254528675469098	0.393993248077524	-6.23786153323808
RP1-190J20.2	0.263523848774597	6.72355454670442	1.14946812176227	0.254948891855363	0.394598519631841	-6.23902582930131
HSF4	0.32328060389085	5.70656088662308	1.14937865496436	0.25498547390882	0.394609948457311	-6.23912707557614
SEC23B	0.136672822163147	8.74980684862532	1.14916825954321	0.255071517180505	0.394682535863277	-6.23936514261434
FAM134A	-0.123681836513292	9.69488861187715	-1.14912115380381	0.255090784370383	0.394682535863277	-6.23941843808266
ZNF91	0.260069506194078	9.00472616011714	1.14883179821082	0.255209159357686	0.394820488635432	-6.23974576938304
ANKRD49	-0.155453263577217	8.93056431883248	-1.14838303991064	0.255392823223718	0.394991013917339	-6.24025326784184
KTN1	-0.152220037508355	10.753974375143	-1.1483192691555	0.2554189304021	0.394991013917339	-6.24032537047438
MYRIP	-0.480635335738806	5.16697876597016	-1.14826180466466	0.255442457481193	0.394991013917339	-6.24039033962674
CFHR5	0.308932072168918	2.0871483111758	1.14823768703873	0.255452332165954	0.394991013917339	-6.24041760600395
TEX12	0.503747755286679	3.28534740102621	1.14820548757732	0.255465516289416	0.394991013917339	-6.24045400851194
TONSL	0.306820641503288	3.50845519724893	1.14800843703066	0.255546209529973	0.395070581308349	-6.24067675910995
POP5	0.104841216312852	9.85544310138038	1.14791246682991	0.255585516410862	0.395086155128994	-6.24078523285481
PRKAA2	0.342699212320013	6.01146487334132	1.1477403961063	0.25565600285938	0.395124353302231	-6.24097970021691
KNG1	0.241549429260964	5.79295577134536	1.1477094055464	0.255668699195561	0.395124353302231	-6.24101472152957
TM4SF4	0.343095902890283	5.55654860857786	1.14763440636015	0.255699427020459	0.395126658607536	-6.24109947165903
SRSF8	-0.139634286641165	9.70500579066289	-1.14745768382617	0.255771842198282	0.395151099371823	-6.24129914964935
ACSL5	-0.269759062360444	9.45644344940863	-1.14734787565819	0.255816845392655	0.395151099371823	-6.24142320658658
NOS1AP	0.18094058342605	4.82082430663653	1.14729814459956	0.255837228760513	0.395151099371823	-6.24147938703947
SEC14L1	-0.226600653555664	8.42607317410981	-1.14721697302014	0.255870501202557	0.395151099371823	-6.24157108038793
CER1	0.187900987402394	7.69825765953292	1.14720034795429	0.25587731624071	0.395151099371823	-6.24158985969253
FAM169A	0.505769814879466	4.41063710773664	1.14716776979802	0.255890671232127	0.395151099371823	-6.2416266584985
ZFR2	0.297538485850205	5.98246604074661	1.14610218236683	0.256327768698749	0.395780851589579	-6.2428297466608
CEP350	0.157068804013292	8.48653531184519	1.14550952186079	0.25657110437927	0.396030375317836	-6.24349841979866
DDX19A	0.154016139159745	8.55407642026875	1.14548861151401	0.256579692791846	0.396030375317836	-6.2435220059937
CYP2C19	0.262948065640727	6.80978421761453	1.14543850558302	0.256600273408054	0.396030375317836	-6.24357852218792
INS	0.236373230563848	3.06086835402257	1.14542313977421	0.25660658502836	0.396030375317836	-6.24359585333572
NFRKB	0.131112277770104	8.44875355421945	1.14534488258876	0.25663873146437	0.396034763158366	-6.24368411642975
RPE65	0.506988772641426	4.23550312672445	1.14512380044685	0.256729562932897	0.396129700084269	-6.24393343481125
GALNT3	0.288316846732009	7.77130789852346	1.14488710496607	0.256826834494499	0.396234551163603	-6.24420030960998
RNF123	0.135674339210482	8.69109738850635	1.14460323036729	0.256943529216406	0.396338819846593	-6.24452030939286
MIP	-0.266818939596988	6.33028457568198	-1.14458002554796	0.256953069885005	0.396338819846593	-6.24454646384435
ANGPT4	0.356631912523775	4.61346617745281	1.14444269656923	0.257009537897928	0.396380680667637	-6.2447012387259
TMEM11	0.139639469692039	8.62188111649589	1.14416332121126	0.257124440916933	0.396512644796024	-6.24501605034232
KATNA1	-0.110764448831226	8.92804995436532	-1.14364110894468	0.257339317232896	0.396798730450952	-6.24560430338163
PREX2	0.289556850691734	6.47383764421115	1.14325651065337	0.25749765076332	0.396997575868842	-6.24603737502518
NFATC4	0.252050224922498	7.87019446140625	1.14287428220472	0.257655077307899	0.397194977736541	-6.24646764006849
NOL8	-0.25806268245155	8.3216643730119	-1.14272462609525	0.257716734074822	0.397244714988734	-6.24663606672479
