names	logFC	AveExpr	t	P.Value	adj.P.Val	B
ANKRD37	-0.26665532040793	8.51107567469131	-1.79774307574296	0.0734401495908138	0.145042599578129	-5.2478885275528
EML5	-0.270460975654746	5.07033989930728	-1.79757361291163	0.0734671007033688	0.145083644713958	-5.24818702372066
NCKAP1	-0.209754207638541	11.4531189040348	-1.79741056080178	0.0734930399463461	0.145108651154477	-5.24847420201178
MYCBP2	-0.168536632953936	11.0936082365545	-1.7973856071386	0.073497010379676	0.145108651154477	-5.24851814983551
NUCB2	0.227638531234676	10.2629140715315	1.79737767724367	0.0734982721600037	0.145108651154477	-5.24853211566158
BC028670	0.532393013573668	4.03755161508919	1.79718758482328	0.0735285244125119	0.145156193904841	-5.24886688116398
ACSL6	0.182375419431524	5.08236127932487	1.79705941492275	0.0735489277897411	0.145184287168671	-5.24909257749298
CHMP6	0.153164020676392	8.35104255016849	1.7969174220146	0.0735715370915036	0.145216729808003	-5.2493425966634
NAGS	0.323955840342528	7.10229700654814	1.79687129271857	0.0735788834154208	0.145219043209759	-5.24942381635641
BC045791	-0.601903022415381	3.49157715060843	-1.79658527779141	0.0736244462135792	0.145292411333029	-5.24992735652914
OR51J1 /// OR51J1	0.304843457494261	5.26423023517373	1.79656038982203	0.0736284120186383	0.145292411333029	-5.24997116905522
LOC285847	-0.403048885678779	4.50928360736529	-1.79650307809991	0.0736375450960563	0.145298243343896	-5.25007205777531
PCDHB14	-0.28381413059522	8.47917807126077	-1.79638504475589	0.0736563575818678	0.14532317174109	-5.25027982795927
PCK1	-0.589484829927525	4.39438032562905	-1.79621449144345	0.0736835478319162	0.14536462380529	-5.25058002381863
MFSD5	0.143867747919025	9.47610869088027	1.79610605820765	0.0737008389592365	0.145386541333661	-5.25077086588514
IGHA1 /// IGHG1 /// IGHM	0.592137676225913	6.06890400586287	1.7959372924217	0.0737277575578785	0.145427445300344	-5.25106787067983
ARL14EP	0.120967966436705	9.56362891196519	1.79587901158868	0.0737370553867338	0.145433588486036	-5.25117043069329
SERPINB11	0.476599447683392	4.64897506030059	1.79554142627707	0.0737909310140298	0.145527645266643	-5.25176443451908
NKAP	0.135494882006238	9.32910949523547	1.7951664540283	0.0738508112188311	0.145633527279862	-5.25242409565794
TIMM23B	0.154227445771673	9.39006362189247	1.79504941687092	0.0738695093414704	0.145648936323804	-5.25262996305691
RIIAD1	-0.428683789911639	6.46509833338895	-1.7950400232039	0.0738710102638887	0.145648936323804	-5.25264648587339
LOC102724009	0.28611079299823	2.19346722474222	1.79460362132265	0.0739407663195084	0.145774251788335	-5.25341399404056
ZNF18	0.166790453647831	8.72185224716837	1.79450352567618	0.0739567736055118	0.145793589405887	-5.25359000850513
ZDHHC2	-0.223408031751305	8.81159861533123	-1.79435877060006	0.0739799278642282	0.145827011680074	-5.2538445379998
PTPRN2	-0.3347693816786	6.63780212609002	-1.7942870305964	0.073991405226247	0.145837413133439	-5.25397067432987
DENND4B	-0.166404553235436	9.51433514838358	-1.79377362677227	0.0740735851518946	0.145987156257128	-5.25487321944685
ZNF564	0.186673290081174	9.61056837460292	1.79326331614166	0.07415534432171	0.146136045114924	-5.25577007755086
BC047942 /// RP11-122K13.14	-0.361730093121854	3.94770302130087	-1.79315824317279	0.0741721877453442	0.14614582401106	-5.25595470979614
FAM71A	-0.211369822649833	5.98574407131297	-1.79315483649738	0.0741727338954091	0.14614582401106	-5.25596069576576
LRFN3	0.214507788600325	6.85941632815931	1.79275321726157	0.0742371437098429	0.146260480822207	-5.25666631511886
LONRF3	-0.276209678770417	7.51121750265657	-1.7925954159452	0.0742624637281188	0.146286764561714	-5.25694351982866
STAB2	-0.482296093594748	4.12095361257389	-1.79259254877094	0.0742629238463803	0.146286764561714	-5.25694855628548
TCEAL4	-0.136538790570924	12.9101699245652	-1.79243570669567	0.0742880971131466	0.146324097152768	-5.25722405194636
LRRC37A5P	-0.632469897159833	2.09264311437063	-1.79220417272794	0.0743252713052104	0.146384307770973	-5.25763070222045
CEP164	-0.124109403216384	7.83974132478528	-1.79216779461708	0.0743311134229901	0.146384307770973	-5.25769458957147
PGLS	0.132690487440724	8.64748460605298	1.79191208152462	0.0743721901465654	0.146452939739385	-5.25814363805165
ARMC4	-0.446253352203903	6.50105756672301	-1.79176931185007	0.0743951322103486	0.146485852623474	-5.25839432354474
RP11-1E4.1	-0.511517085961231	4.28511499736108	-1.7917042879153	0.0744055830189203	0.146494166466182	-5.25850849090275
HTR7	-0.391802927439008	4.09002660357673	-1.79143277432498	0.0744492344006235	0.146567840721743	-5.25898516389778
WWTR1-AS1	0.236184407750711	2.12385201361246	1.79128343386919	0.0744732529161879	0.146602854752991	-5.25924731806182
ZNF614	0.196835373518796	6.12474406845737	1.79123494571182	0.0744810526654403	0.14660593846273	-5.25933243022137
CNNM3	0.159634491085059	8.49830283879233	1.79116568672765	0.0744921947505734	0.146615600044643	-5.25945399790538
CWF19L1	-0.162839796410832	7.3271068758677	-1.79060816942473	0.0745819356319512	0.146779945281859	-5.26043242023994
LOC101929655	0.265161290817899	5.58930774081202	1.79029200214091	0.0746328670330481	0.146867890948568	-5.26098715034587
KRT24	0.450950894801394	5.1122550501179	1.79006289823119	0.0746697912508896	0.146928259869566	-5.26138906411784
DMC1	0.189425718185326	5.18533430975118	1.78973258148475	0.0747230541655887	0.147020765766659	-5.26196844595485
ZSCAN10	0.356974038049085	3.82339980633113	1.78939879318879	0.074776908574152	0.147114419879887	-5.26255381115687
SETD3	-0.137505001904884	10.2441010691015	-1.78932240542039	0.0747892376906341	0.147126369227477	-5.26268775758462
BTF3	0.0900255313355309	13.258474731421	1.78896744810263	0.0748465503270618	0.147226801345864	-5.26331010437503
XIRP2	-0.557358639903285	3.96199936943946	-1.78844905746358	0.0749303163090099	0.147379247331319	-5.26421878277654
C16orf74	0.473759488424356	4.66215824220532	1.78827647185867	0.0749582212488506	0.147421804814196	-5.26452124831734
PLAG1	-0.400151108099772	8.12877139609495	-1.78808335736254	0.0749894555761135	0.147470902604531	-5.26485965813392
DYDC2	-0.79911571761767	4.54978356679238	-1.78778138037838	0.0750383187493183	0.147554657385166	-5.26538876494332
TM7SF3	-0.282951769932387	9.47940486555047	-1.78669241574578	0.0752147424061079	0.147889210950649	-5.26729606352512
ORMDL1	-0.207550427902126	9.93304384249545	-1.78615278845494	0.0753022938420492	0.148048980286299	-5.26824078984068
SH3BGRL2	-0.362631597678776	10.163059190421	-1.78585261769471	0.0753510310475598	0.14813241810754	-5.26876617891311
IRGQ	-0.157349251783339	8.0081376395147	-1.7857520498047	0.0753673655391199	0.14815214688509	-5.26894218371669
IDO2	0.376059645331184	5.98673688246529	1.78529336572964	0.075441903053241	0.148276604666857	-5.26974480854685
LGALS12	-0.522879930658961	3.89834676140798	-1.78525568717077	0.0754480286199035	0.148276604666857	-5.26981073115784
LINC00529	-0.624868057661611	2.03621211357433	-1.78524607095899	0.0754495920345641	0.148276604666857	-5.26982755551704
FBXO40	-0.276697633340536	2.56480444748388	-1.78502122209074	0.0754861558041873	0.148320772715086	-5.27022092207341
MEX3C	0.279027275972274	4.66884840640593	1.78499699245817	0.075490096771099	0.148320772715086	-5.27026330823001
LOC151760	0.399505373086773	3.22881580229436	1.78499153086537	0.075490985126373	0.148320772715086	-5.27027286240094
LINC00263	0.224277462696189	6.23426782101697	1.78486130101051	0.0755121702039703	0.148340652155824	-5.2705006699784
LOC100131541	-0.341465564005098	8.98483113173539	-1.78485179249671	0.0755137171879968	0.148340652155824	-5.2705173023312
TFF2	0.872063113954998	4.0199800152553	1.78437545648939	0.0755912478072069	0.14848055356819	-5.27135040182476
NLRP7	0.598196911739343	5.17922167079955	1.78430262502397	0.0756031079473177	0.148491448761663	-5.27147776310104
ST3GAL4-AS1	0.234935162817264	6.71876407275994	1.78410806615751	0.0756347981119269	0.148536779760385	-5.27181796574005
ABCD4	-0.167565817160243	8.40769411105714	-1.78408338811908	0.0756388185029818	0.148536779760385	-5.2718611147953
VWA3B	-0.372486621439085	4.8553190987778	-1.78383974678195	0.0756785204382404	0.148602337678028	-5.27228708557756
PEMT	-0.220846792004091	8.45235568924269	-1.78367137204536	0.0757059674984979	0.148643822987284	-5.27258143074079
CTD-2541J13.1	-0.439364938375868	4.1007358505222	-1.78358236408237	0.0757204801440338	0.148659907594964	-5.27273701953293
PTPRK	0.172246038942605	11.7400750179547	1.78351370142305	0.0757316770718549	0.14866948040481	-5.27285703890914
PKN1	-0.196362880359742	7.50971858230759	-1.78336780382378	0.0757554733356841	0.148694418155061	-5.27311204669478
GNAT3	-0.620340296085293	3.27874586775125	-1.78335829567437	0.0757570243517045	0.148694418155061	-5.27312866485172
NAGLU	0.170529871587572	7.97121645350845	1.78302641864545	0.0758111781006064	0.14878251746278	-5.27370865892066
GLCCI1	0.305856635430056	7.37341500585703	1.78300569403233	0.0758145608754854	0.14878251746278	-5.27374487412631
AK022793 /// BC043213 /// CTB-175P5.4	0.521039913174246	3.92096202911567	1.7825056068798	0.0758962251758823	0.148930353423724	-5.27461862660438
TBX19	0.188638083473055	7.65391129578562	1.78242475175768	0.0759094356070737	0.14894384962696	-5.27475987428115
CTD-2619J13.13	0.237386350549528	6.73250958730819	1.78212790971791	0.0759579510248876	0.149026610619399	-5.2752783809554
DSG4	0.525291526591101	1.53218645084548	1.78174169488101	0.0760211114947919	0.149138088444199	-5.27595287296173
NLGN3	-0.309784543077025	4.39638679607239	-1.78152248148259	0.0760569801997969	0.149196011200936	-5.27633564751648
C8orf34	-0.42717971558215	6.92480473050635	-1.7813552086078	0.0760843594995409	0.14923727257353	-5.27662769642533
GCN1L1	0.128024793966064	9.99649939765742	1.78126297861002	0.0760994592065737	0.149254443006889	-5.27678871331923
SLC35A3	0.243332276877853	10.5240026851323	1.78122289745746	0.076106021977676	0.149254868416154	-5.27685868522986
C1orf186 /// LOC100505650 /// LOC101929219	0.368933782373411	5.49547599844786	1.78104175718544	0.0761356871511687	0.149300597114848	-5.27717489280498
PBX3	-0.189530787039855	10.7269210118429	-1.78089291532855	0.0761600699450573	0.14933596040915	-5.27743469519062
H1FX-AS1 /// H1FX-AS1	-0.308361935774572	2.36030857560487	-1.78072698762478	0.076187259240881	0.149376820385589	-5.2777242958611
LOC441461	0.311042445250827	8.79399316379656	1.78052587279259	0.0762202250585841	0.149428998364416	-5.27807527487618
MAPK4	-0.387472996697641	2.91233119999109	-1.78029001758111	0.0762589002711976	0.149492359924868	-5.27848683245383
TCEB1	0.155701036037623	11.7434725200773	1.78021093643883	0.0762718714922452	0.149493923856022	-5.27862481388074
LINC01225	0.220929315973104	5.13676653203035	1.78020765278169	0.0762724101306237	0.149493923856022	-5.27863054310357
GINS3	0.205715799494196	7.69473076312276	1.78007135538596	0.0762947705804742	0.14951291836423	-5.27886834147564
NDUFA9	0.14524453728135	11.1009905436765	1.78006301866354	0.0762961384470643	0.14951291836423	-5.27888288599821
KCNK9	0.359620561580754	3.46274964924322	1.78003234341233	0.0763011717315413	0.14951291836423	-5.27893640248797
CTBP1	0.0997598241098459	11.286971666681	1.77997354326164	0.0763108205930497	0.149519368572853	-5.27903898357464
MRPL42	0.186601455461865	9.5538414105125	1.77991690439525	0.0763201157433858	0.149525124721736	-5.27913779102368
ZNF619	0.178932778123507	6.31969079086152	1.77920995817948	0.0764362126910293	0.149740106821007	-5.28037081275765
IGHV3-73 /// IGHV3-73	0.922160268689962	3.82812607698283	1.77903691931399	0.0764646517439783	0.14978334380098	-5.28067254615114
LOC100127974	0.524324570787676	3.529843912239	1.77895452349202	0.0764781966028585	0.149797400407997	-5.28081621232628
TTC16	-0.460853275558289	5.33046879477281	-1.77886280491358	0.0764932763231459	0.149814460747805	-5.28097612612687
GK3P	0.281104591238833	7.39668822891413	1.77878707524299	0.0765057290986766	0.149826373721971	-5.2811081567828
PRM2	0.440256862506014	2.38152018363074	1.77870979891579	0.0765184379164566	0.149838786095667	-5.2812428783064
KLRC1 /// KLRC2	-0.557786842391499	7.8188559804695	-1.77846093450265	0.0765593777767448	0.149906473968451	-5.28167670324513
LOC646014	0.236986300179346	8.00213863403311	1.77795035817022	0.0766434272475296	0.150058553971689	-5.2825665639693
RP11-357G3.1	0.242095343161592	2.06391572510446	1.77786691145611	0.0766571711765304	0.150072970373897	-5.28271197585619
FAM228A	-0.415858471552389	5.02224594856827	-1.77759060647673	0.0767026938812911	0.15014959301606	-5.2831934096417
LOC101929210	-0.624621206344381	2.8087607460842	-1.77729984839239	0.0767506217524735	0.150219658174691	-5.28369994778206
C21orf62	0.298226158245368	4.57161076573091	1.77729597817162	0.0767512598760741	0.150219658174691	-5.28370668966206
LMAN1L	-0.400590177529984	4.23503543248459	-1.77685526382073	0.0768239535059732	0.150349424734606	-5.28447431541522
LINC01197	-0.566674064749948	3.51863388773539	-1.77669562739163	0.0768502986640789	0.150388470303614	-5.28475232057598
EXOSC6	-0.216016386319643	8.00395983035898	-1.77646887064711	0.0768877335749593	0.150449209125045	-5.28514717321781
DCLK1	0.379238390557122	8.9902479188877	1.77603534024618	0.076959346045702	0.150572729290317	-5.2859019451483
MORC1	0.630997708028201	1.26740683393511	1.77600921724565	0.0769636629051103	0.150572729290317	-5.28594741928691
B3GAT2	-0.237263536773426	6.63478141969678	-1.77589035957651	0.0769833067947287	0.150598633935958	-5.28615431493562
TMOD3	-0.184265405260606	7.89259845945057	-1.77582513742409	0.0769940879618439	0.150607198009196	-5.28626784145972
ACTC1	-0.379603472062901	7.06756481357457	-1.77562247288885	0.0770275961402107	0.150660212991082	-5.28662057604946
DNAJC6	-0.335395623570903	7.72497072874617	-1.77556119506308	0.0770377300562421	0.150667504650159	-5.28672722146374
TLX3	0.476450443519804	3.20825183608191	1.77550978658723	0.0770462326563716	0.150671604895474	-5.28681668789968
FADS1 /// MIR1908	-0.263174764709499	9.13371722883231	-1.77547098935371	0.077052649955224	0.150671626783078	-5.28688420525406
KIAA0247	-0.135099896679904	11.7926727378127	-1.77507297896421	0.0771185086119541	0.150787872853368	-5.28757676461451
ANKRA2	0.141083598555769	10.7098139078271	1.77495854752521	0.0771374520866755	0.150812375152004	-5.28777585343218
ZNF646	0.267185816148258	3.57966298068828	1.7747696743759	0.077168727308668	0.150860981323238	-5.28810442922889
XRRA1	0.346486531744839	5.45524487520615	1.77468245837768	0.0771831727834701	0.150876680840028	-5.28825614425115
LINC00703	0.532795032265922	3.16951843408495	1.77456816596574	0.0772021062462312	0.150901150079894	-5.28845494856284
LAMTOR3	0.129317212665562	11.2879394855577	1.77389905787411	0.0773130258244365	0.151105398653045	-5.2896185687765
OLFM2	-0.379645356361118	4.71428337993439	-1.77385274071974	0.0773207087569035	0.15110785791129	-5.28969910133671
TRBV5-2 /// TRBV5-2	0.26078755271535	3.02988983328612	1.77372314513262	0.0773422089587449	0.151137317606321	-5.2899244208808
RP11-803D5.4	0.26057134351587	6.83804611841793	1.77354660662281	0.0773715049823822	0.151182005249284	-5.29023133126464
MIR4435-1HG	0.237876869332873	6.87438598016661	1.77299491548795	0.0774631150642303	0.151348435480204	-5.29119024874205
LINC00544	0.378922319816781	1.8866629087349	1.77281439619365	0.0774931101688093	0.151394463923116	-5.29150395375966
ANKRD54	0.132398728248801	7.58862176943481	1.77240736637775	0.077560777215072	0.151514076420141	-5.29221117276413
DHRS7B	-0.221128052002738	9.61538379626571	-1.7722707068286	0.077583507162966	0.151545892240924	-5.29244858481992
LINC01312	0.218249283113957	5.27350099216196	1.77220960757863	0.0775936712831118	0.151553159656103	-5.29255472383419
TMEM50B	0.19334533878912	9.53636611969837	1.77202026000841	0.0776251769880157	0.151602106016618	-5.2928836277165
ZNF184	0.142520030785381	9.8978163917934	1.77174342849787	0.0776712580873128	0.151667059340542	-5.293364432866
SMPD3	0.310302088599851	5.98188318347945	1.7717297525889	0.0776735351465083	0.151667059340542	-5.29338818349362
FBXL15	0.168629250166996	8.92080455629886	1.7717042562143	0.077677780476878	0.151667059340542	-5.29343246196722
MRPS25	0.244415817785441	8.83141501404963	1.77162351225294	0.0776912261836703	0.151680720498043	-5.29357268248672
AUTS2	-0.378364588733637	6.03533438419019	-1.77158350205072	0.0776978894993302	0.151681138863234	-5.29364216217175
USP32P2	-0.23511985532625	10.4602245421792	-1.77117424014385	0.0777660750442575	0.151791907818292	-5.29435277778536
PLEC	0.227010127198077	7.82995314910426	1.77116546360335	0.0777675378065653	0.151791907818292	-5.29436801504386
PRAMEF11	0.384067580387323	4.75501581641177	1.77111844859308	0.0777753740552329	0.151794606072449	-5.29444963819246
RP11-465I4.3	0.538864484441878	3.13822396268556	1.77105558679639	0.077785852585204	0.151802460405244	-5.29455876977886
ERCC1	0.176246569097209	9.16534756873846	1.77096237461368	0.0778013923971051	0.151820189926152	-5.2947205843797
SOX30	0.462460837835347	4.53310506080043	1.77069236287137	0.0778464215956638	0.151895456772027	-5.29518927285242
ZXDA /// ZXDB	0.16624654570616	5.65740126997265	1.77047044580028	0.0778834461474011	0.151955093603225	-5.29557442607592
NOP14-AS1	-0.358619310641865	4.66371141918045	-1.77029546748596	0.0779126496276262	0.151999462445402	-5.2958780804979
NPHP3-AS1	0.301993431523622	4.65321735097641	1.77022024828396	0.0779252062970866	0.152011350427758	-5.29600860564537
RP11-499E18.1	-0.232983253815284	7.2799320396919	-1.77016429579275	0.0779345477657176	0.152016964956848	-5.29610569446392
KRTAP9-3	0.510608357923307	2.74019189443691	1.76976389848835	0.0780014223032759	0.152134791655448	-5.29680037698195
CDHR2	0.356707008710041	5.95744237472346	1.76962535926997	0.0780245721291027	0.152167324749295	-5.29704070450489
HSD17B12	0.293929742633325	5.84227321917336	1.7695512674996	0.0780369551320884	0.15217885620651	-5.29716922586688
RP4-742J24.2	-0.348948857783018	4.82375529846238	-1.76947969294774	0.0780489189594752	0.152189568390553	-5.29729337582076
LINC00899	-0.22320913053876	6.39952878194908	-1.7693617495809	0.0780686367033405	0.152215397103753	-5.29749794432897
CACNG3	0.386173190325423	2.39337933660964	1.76887925357913	0.0781493427630757	0.152360124485041	-5.29833467781442
LINC01142	0.442890287871527	4.07601914927887	1.76858637378831	0.0781983654513983	0.152443063026679	-5.29884247473712
LOX	0.418921440025542	7.59822144586357	1.76805550338409	0.0782872875884524	0.152603762976993	-5.29976269245342
FCRLB	0.38386804818618	6.73733622619281	1.76790761133073	0.0783120746245236	0.152639429449639	-5.30001900252108
ABCA1	-0.213793428299073	9.48963967469279	-1.76784448165246	0.0783226572556307	0.152646522245903	-5.30012840549789
PPARA	0.120239591540032	6.27007454540231	1.76780847465222	0.0783286937493963	0.152646522245903	-5.30019080349302
STARD7	-0.0999142803817641	12.8180024767238	-1.76734325084028	0.0784067217575565	0.152785923424833	-5.30099689735631
OR5J2	0.411328770210373	3.6675403239403	1.76704471149827	0.0784568267244744	0.152870894255624	-5.30151406790444
EDA2R	-0.498875559631377	4.05370671265841	-1.76685726583778	0.0784882998223797	0.152915849092147	-5.30183874331107
SHROOM1	0.226055522820769	6.48565008693326	1.76682986387762	0.078492901619451	0.152915849092147	-5.30188620354734
RP4-595K12.1	0.183785605518633	9.98252037749128	1.76656278520243	0.0785377655238971	0.152990578525928	-5.30234874663981
LUZP6 /// MTPN	-0.10369522484582	12.8505575187334	-1.76647765594524	0.0785520699573036	0.15300577104727	-5.30249616433992
SERPINB9	-0.368824869615814	9.17153029801746	-1.76631115527185	0.0785800535527047	0.153047603474629	-5.30278447229828
LOC645188	0.580586634921136	3.71359571440574	1.76603412896663	0.0786266311625953	0.153125640883021	-5.30326410467952
BIN3-IT1	-0.256940750783905	6.0277945044288	-1.76584547378591	0.0786583634950453	0.153174756532825	-5.30359069281946
C1QBP	0.174714511927526	11.3260572945803	1.764977384037	0.0788045137742125	0.153446656508774	-5.30509303762322
SURF1	0.137353353474186	9.60283133581824	1.76474280205731	0.078844045767356	0.153510923547038	-5.30549888936034
MLNR	0.505159401423363	2.51020303910177	1.76450160807052	0.0788847089455231	0.153577382203353	-5.30591612574245
ZNF861P /// ZNF861P	0.380161791113237	3.95973845253856	1.76442141130899	0.0788982332137817	0.153590998608521	-5.30605484411086
SREBF2	0.173143560082255	7.72383617030377	1.76428434590869	0.0789213521220437	0.153623289076427	-5.30629191537454
PCK2	0.195939730867495	9.69734882622881	1.76379344656817	0.0790041979177287	0.153771825142749	-5.30714083813644
CHST10	-0.26308535157303	8.22760628983349	-1.76356839832194	0.0790422015890904	0.153833064242897	-5.30752994191007
LOC441259 /// PMS2P1 /// PMS2P4 /// PMS2P5 /// PMS2P6 /// PMS2P9	0.320409863502888	4.95812872966007	1.76338353968989	0.0790734296707238	0.153881107550507	-5.30784952246322
RWDD4	-0.119691923970509	11.0547913931901	-1.76334368293434	0.0790801639765432	0.153881480659245	-5.30791842188502
NOD2	0.212916373204838	7.85288548277108	1.76319994716503	0.0791044538612992	0.153916012145744	-5.30816688186865
SMCP	0.223667621957769	1.83434606118036	1.76299233868937	0.0791395483614466	0.15397155905875	-5.30852571661767
CIRH1A /// HAS3	0.388974019155647	3.10942119717258	1.76273322820345	0.0791833667231429	0.15404406826537	-5.3089735107125
UGP2	0.102157557834245	12.0836123076917	1.76244679005604	0.0792318295857095	0.154125600186576	-5.3094684577336
LOC100996590	0.244467952412797	4.22453379646304	1.76231846662397	0.0792535486729609	0.154155099635134	-5.30969016708388
SOX21	-0.432520200319384	4.38981212321135	-1.76217968969864	0.0792770425243857	0.154188045991363	-5.30992991962571
PPP2R1B	0.160418823216403	7.8239810452253	1.76187444917691	0.0793287374143929	0.154275831320202	-5.31045719174227
NKD2	-0.192469217048263	7.67293185045321	-1.7617119171229	0.0793562747494885	0.154316625225959	-5.31073791308985
LOC283731	0.42415702907895	4.38127350828099	1.76167260875097	0.0793629358272977	0.15431681966419	-5.31080580174717
STX5	0.12913046675988	7.47588595032973	1.76139052800367	0.0794107497972672	0.154397026967986	-5.31129293411469
PUF60	0.161017954954524	10.8541287703541	1.76120831892011	0.0794416475911142	0.154444333885188	-5.31160755515695
GP5	-0.268914560086176	4.46150065238499	-1.76108575783438	0.0794624362093344	0.154471981126006	-5.3118191639493
RBM42	0.17012839128795	9.61716651799228	1.76087547896921	0.0794981137459542	0.154528564901227	-5.31218218910737
MRPS27	0.141026735959622	9.04405491004625	1.7607833037771	0.0795137570312116	0.154546199931749	-5.31234130691599
AP3M1	0.122366987754317	10.2498933765555	1.76066253882071	0.0795342561680858	0.154573269300395	-5.312549765635
C17orf51	0.216440979269073	5.41499688037238	1.7604928980565	0.0795630589848829	0.154616470901797	-5.31284256790414
RP11-161D15.1	0.573228209185921	2.03780397675833	1.76036738753767	0.0795843745450921	0.154645116432631	-5.31305918306576
FLJ30064	-0.301926891090189	5.78707742110813	-1.76005179017414	0.0796379933577287	0.15473652241006	-5.31360379737012
POLD1	0.163679739831684	8.4340436337422	1.75990033298434	0.0796637358580415	0.154773754120365	-5.31386512744646
PLP2	0.27255517154962	11.2508314801142	1.75971266840114	0.0796956418066069	0.154822953274254	-5.31418890074171
UHRF1BP1	0.173470424414029	6.081036431313	1.75958342607714	0.079717621122988	0.15485286164624	-5.31441185991227
GTSF1	0.308274692695025	6.72278010755267	1.75945141210432	0.0797400769114368	0.154883690557188	-5.31463958404099
NCOR2	0.320037460413928	4.44359203475403	1.75921726146404	0.0797799190351783	0.154948282056762	-5.31504345296609
MMP21	-0.545405758366451	3.02418026699859	-1.75905421396926	0.0798076721493406	0.154984536102406	-5.31532465044342
MYB	-0.369747116915998	7.62757500448887	-1.75903017557616	0.0798117645098784	0.154984536102406	-5.31536610575724
ADH5	-0.126077897528722	12.1354606184267	-1.75876189264737	0.0798574493610655	0.155051986317683	-5.31582873451866
ANKRD13D	0.129439043562035	7.103371910939	1.75874877437136	0.0798596837692354	0.155051986317683	-5.31585135399166
C10orf11	-0.218956348489789	8.48947715967243	-1.75846400617524	0.0799082003338426	0.155133377783902	-5.31634233121195
GYPB	-0.257149011262367	4.5470554929192	-1.75841859449667	0.0799159394459105	0.155135597207644	-5.31642061965622
DNAJB6 /// TMEM135	-0.160619115376141	10.328747321138	-1.7583138389868	0.0799337943414817	0.155157451754696	-5.31660120766223
BC016656 /// RP11-168O16.1	-0.34330304451931	3.89217112997255	-1.75798984470675	0.0799890377049886	0.155251870508445	-5.31715967495681
LOC100505570	0.32437625864339	5.18007566226476	1.75790016027106	0.0800043350636265	0.155268748304026	-5.3173142458313
HCST	-0.220383607971625	8.39737938865606	-1.75774015933627	0.0800316321567799	0.155308909928009	-5.31758998790205
FAM91A1	0.126345774826909	10.6554754395663	1.75756221290704	0.0800619997987949	0.155341891011002	-5.31789662809899
CLCNKB	0.394767971350811	5.07835045912605	1.75754501818207	0.0800649346823877	0.155341891011002	-5.31792625672653
CSMD1	-0.430790472119417	3.67517465119992	-1.75752447315808	0.080068441527482	0.155341891011002	-5.31796165796112
TMEM95	0.417155810799871	5.30766675328967	1.75735513665338	0.0800973504816944	0.155385160287814	-5.31825342717953
KCNIP1	-0.366636135584682	4.83404730900423	-1.75719987152568	0.0801238646829937	0.155418988282984	-5.31852092712581
LINC01209	0.395857216728906	1.83833776511406	1.75717563633142	0.0801280039081407	0.155418988282984	-5.31856267887285
REM2	0.28101167971421	6.3494946587508	1.75698515342572	0.0801605433272624	0.155469281690213	-5.31889081819983
ZFPL1	0.253943603581886	5.960677614888	1.75674374826919	0.0802017971055542	0.155536466682275	-5.31930662996603
LOC101060609	-0.194234606950848	6.31920494192205	-1.75653295642285	0.0802378335600744	0.155593523401183	-5.31966966583886
MRGPRX1	0.276640830522849	4.85016952123319	1.756445266049	0.0802528287879158	0.155609771895448	-5.31982067791496
NLRP1	-0.250777339954175	6.44626206131438	-1.75595146102254	0.0803373131998977	0.155760745730904	-5.32067092502505
PPP1R14C	-0.533397522597566	9.38115481310925	-1.75566025143719	0.0803871699054718	0.155844562823664	-5.32117222845093
SERAC1	0.154866807943112	8.22432802736811	1.75509190046186	0.080484547598792	0.15602048623783	-5.32215038406247
AC018462.2 /// BC071802	-0.302732520121452	7.57984726948627	-1.75487431899484	0.0805218521494571	0.156079937576663	-5.32252476905633
TP63	0.285334596775291	4.80247043167239	1.75470246864202	0.080551326042626	0.156124201773594	-5.3228204340952
PTH2	0.185500585325585	6.60368911783636	1.75437629947611	0.0806072912554416	0.156219799796307	-5.3233815238685
USF2	0.13109347620137	8.96899788203368	1.75372042955451	0.0807199238193511	0.156425196360809	-5.32450947071874
TPD52L2	0.185789392143024	10.8289739903625	1.75358305313452	0.0807435317558099	0.156458054613334	-5.32474567477352
AHSG	0.391796639107878	3.86922181570476	1.75345300245132	0.0807658859725687	0.156488478299268	-5.32496926638238
CA6	0.370587539356594	4.60579383671723	1.75320717150252	0.0808081552970925	0.15655748044379	-5.32539187079655
LOC100133669	0.278490739233042	5.93974796457244	1.7531393832956	0.0808198142971032	0.156562319709596	-5.3255083943558
LOC100507642	0.616531320721898	7.02826687116708	1.75311524485089	0.0808239662378366	0.156562319709596	-5.32554988572592
SMYD1	0.17562262848108	5.12379020502976	1.75297580177952	0.0808479545978026	0.15659588998932	-5.32578956234759
IQGAP3	0.273749217109517	5.4271262636023	1.75278763693016	0.0808803337732172	0.156645705726784	-5.32611295314636
KREMEN1	0.196059937007653	5.04198944000775	1.75261564863529	0.0809099385724572	0.15669014040545	-5.32640851238856
NR2F1-AS1	-0.303789762613143	7.65037621414917	-1.75208554582087	0.0810012422601549	0.156854043961703	-5.32731930800931
POLR2J4	0.25692858667409	8.01520299554108	1.75171794225023	0.0810646068523876	0.156963822603783	-5.32795074795767
DDX25	-0.376726178528542	4.88337287390933	-1.75146340888942	0.0811085050132632	0.157031884634347	-5.32838788925884
ZNF19	0.149973378519651	6.79556245881831	1.75143670971911	0.0811131108172907	0.157031884634347	-5.32843373942293
