names	logFC	logCPM	PValue	FDR
GLT1D1	0.0621499469035611	0.674546590487681	0.81329333592986	1
GLT6D1	-1.14756987474059	-4.58104666537205	0.0375047327766514	1
GLT8D1	0.0424464368592997	5.49411679327738	0.590007015856133	1
GLT8D2	-0.208608879054978	3.14847791730545	0.24626897988848	1
GLTP	0.00144361004348344	6.01913187441337	0.987368809777554	1
GLTSCR1	0.267225334407592	4.07638678736055	0.0554223808398412	1
GLTSCR2	-0.0986538255562704	7.86674329560999	0.544839845413835	1
GLUD1	0.0613213021268198	7.23245429252191	0.553036365716546	1
GLUD2	0.182505378364282	1.25392184663888	0.363657590563902	1
GLUL	0.0755615549146609	9.72535918711938	0.540533652977841	1
GLYAT	-0.283913839849397	-3.76823331575528	0.55307172253623	1
GLYATL1	0.946122659221941	-1.3161301750199	0.0308042313658317	1
GLYATL2	-1.75299404937234	1.20141573578905	0.00538108334901505	1
GLYATL3	0.823317967927666	-4.1584014712767	0.167628507813554	1
GLYR1	0.213165512950517	6.82845228872602	0.0107009152302051	1
GM2A	0.0107528234038765	7.00310973340438	0.934318018059266	1
GMCL1	0.000208883242878883	5.31727010094065	0.999100232266902	1
GMEB1	0.126226335743745	4.20305081962995	0.10166097705567	1
GMFB	-0.160129339314993	6.4145467188618	0.166700303036561	1
GMIP	0.100459803323948	4.8404154808183	0.349496174661373	1
GML	-1.37651900680485	-4.28236365679353	0.00745727235667215	1
GMNC	0.522942358089866	-2.05857819526243	0.238484947926227	1
GMNN	0.556975665470685	4.26412762615855	0.000990799061252315	1
GMPR	-0.310420243501792	3.35498897326722	0.163943919024494	1
GMPR2	0.142015198762505	6.07829443122506	0.208819343953592	1
GNA11	0.0794631703431699	6.25475333786064	0.542097244186469	1
GNA13	-0.308861691327504	6.51671634603818	0.00999990292908452	1
GNA14	-0.248143188234257	3.79239641032242	0.192772791699577	1
GNAI1	-0.329254319223056	4.9396986585674	0.0280119970731209	1
GNAI2	-0.136254168789321	8.36663716483777	0.335463267442452	1
GNAI3	0.172548278608819	6.70096163321499	0.0743441581146732	1
GNAL	-0.263069892457764	2.81689759916385	0.150082506225767	1
GNAO1	-0.256259866923809	1.98226205563185	0.27486675754719	1
GNAT1	1.54897441009297	-3.54082456130951	0.00343256381637774	1
GNAT2	-0.734050493308927	-4.62714302539251	0.144889664295663	1
GNAZ	-0.224973096813856	1.82507181791871	0.401035224351513	1
GNB1	0.30166771969869	8.71008450043317	0.000471281907640132	1
GNB1L	0.532619329607117	2.50261602210797	0.00140176554368562	1
GNB2	0.574163125895154	7.7626872296552	9.7632352475082e-05	1
GNB2L1	0.444176331128004	10.1079237317648	0.00472636300993216	1
GNB3	0.360169838684764	-0.015128201359091	0.0766467311099405	1
GNB4	-0.30699172213476	5.44202973533273	0.0551758746500316	1
GNB5	0.251298969241521	4.66737222977216	0.0256697662805563	1
GNE	0.414132577067982	5.05496753346432	0.00319836612782336	1
GNG10	0.000697807555989721	3.42957931129192	0.996616975869935	1
GNG12	-0.248967504545307	7.12112423726687	0.0970538921957713	1
GNG13	0.835212387069379	-2.84656373593937	0.015267439923246	1
GNG3	-0.0574790290143768	-1.82157867344457	0.798546713751657	1
GNG5	0.12298940042412	6.61279731549786	0.280311331314356	1
GNG8	-0.395618789269866	-3.01551542806604	0.126843686938574	1
GNGT1	0.10093534313432	-0.0184755550441715	0.844254598710725	1
GNGT2	-0.22068920646376	1.61982127914365	0.310242375558476	1
GNL1	0.0539003402038818	6.04789954404102	0.567326003329963	1
GNL3L	0.315147381146674	3.49674020572677	0.0156513928813419	1
GNLY	0.507765002715492	4.23299009456647	0.077651869357458	1
GNPAT	0.305489885700066	6.02651444984724	0.00124249279081817	1
GNPDA1	0.463770460240125	5.61424955674157	8.50588575645681e-05	1
GNPDA2	-0.393551578872246	4.2583317918993	0.000841073439761297	1
GNPTG	0.0742942250083987	6.11502073690129	0.582611157446007	1
GNRH2	1.4417002420312	-1.38844740368867	0.000865440512885427	1
GNS	0.0807072102350484	8.20324433709689	0.407556345942951	1
GOLGA1	0.175455180651135	4.79250335795454	0.0521514693508054	1
GOLGA4	-0.347723759329366	6.8389906357548	0.0108619472801109	1
GOLGA6A	-0.00053194667274992	-4.21853271145205	0.916915751493283	1
GOLGA6B	-0.851651899557654	-4.36658988029811	0.0840779401550732	1
GOLGA6C	0.63942115178389	-4.6223375352239	0.125569283809695	1
GOLGA6D	1.03453974048524	-4.59623448070135	0.0188303322216519	1
GOLGA6L1	1.00870083182487	-4.42989324738016	0.114075176245637	1
GOLGA6L10	-0.181024676172071	-0.359945923631947	0.424349881517875	1
GOLGA6L2	0.906803810182588	-4.35455399353734	0.0900756213695508	1
GOLGA6L22	1.44622899095723	-4.02814888552673	0.0203592948498526	1
GOLGA6L4	0.00595494176210455	-2.07427880566331	0.964187439407274	1
GOLGA6L6	2.91120281423742	-3.96594696945441	0.000414421203352206	1
GOLGA7	0.207490226411995	6.04359784048445	0.156720879975472	1
GOLGA8A	-0.809061902372995	4.74330252383951	0.00142257354836523	1
GOLGA8B	-0.690608383638205	4.52238714477424	0.00127881357578477	1
GOLGA8F	1.02923519645607	-4.3516649611634	0.0631078186876822	1
GOLGA8G	0.717480472416372	-4.21458761137413	0.155248932894644	1
GOLGA8J	0.0175763117605025	-4.56897833071623	1	1
GOLGA8M	-1.05824166744652	-2.5972817661197	0.000472644167094976	1
GOLGA8O	-0.971118986688427	-3.54432379765037	0.00503860753059977	1
GOLGA8Q	-1.22303124143095	-3.63159724504332	0.000379892582351582	1
GOLGA8S	1.01714521694986	-2.86208656178364	0.0107613877591251	1
GOLGA8T	-0.459412897352827	-4.00555875558373	0.301535021823852	1
GOLGB1	-0.306340144607567	7.2742816183461	0.0241828476888021	1
GOLPH3	0.0515521044095215	7.55928059036422	0.651515755553536	1
GOLPH3L	0.150144898379588	5.86259848392749	0.211211857367685	1
GOLT1A	0.325681546029471	3.94748249163387	0.161465944782211	1
GOLT1B	0.45099164583558	6.27950197144443	0.00704992777729332	1
GON4L	0.136463973060689	5.70975077538424	0.248328535640471	1
GOPC	-0.210389903436069	5.43043035534582	0.018583111974836	1
GORAB	-0.158950028106311	4.11122122909006	0.224730753747299	1
GORASP1	-0.069255499810764	5.58216723148295	0.404493001613889	1
GOSR1	0.181661517388609	5.85026999958196	0.0409709753961048	1
GOSR2	0.212443679272558	4.52495711718993	0.0110289696872002	1
GOT1L1	2.74320001741489	-3.51102302959394	0.000500859857913917	1
GP1BB	0	-4.65069085754313	1	1
GP5	-0.933196500865809	-1.91354778632718	0.000169456962547503	1
GPA33	-0.667530551648957	2.58734825227266	0.0974950472523056	1
GPAM	-0.530445616799563	4.50501430111858	0.000690767424624619	1
GPANK1	0.237312780132216	4.26422486104084	0.0423149398510656	1
GPAT2	1.0101995564059	2.43847453119638	0.00294712259324563	1
GPATCH1	0.220659923543562	3.58524393093567	0.0496407417774555	1
GPATCH2	-0.329740711587224	4.47594793111365	0.0225489185460391	1
GPATCH3	0.237813702322382	3.81614615065822	0.0459798260580414	1
GPATCH8	-0.0241564628797184	5.98644879538526	0.817742389032321	1
GPBP1	-0.165158997486943	6.57311990692206	0.0448995291556932	1
GPBP1L1	-0.243692596463098	7.17802822251864	0.00132022884660083	1
GPC1	0.41875798106173	5.69537598154656	0.03222963812331	1
GPC4	-0.549195030392396	6.70040612663205	0.00497223668151543	1
GPC6	0.645915064155208	4.59581023435359	0.0174789676328479	1
GPCPD1	-0.477927854825674	6.90334404084081	0.00843916157357916	1
GPD2	0.260481462919414	6.21194696129194	0.0179535158067344	1
GPER1	-0.983533282269022	2.50308491466484	0.000556843338268008	1
GPHA2	-0.839996091827891	-2.34826775125897	0.0196033693223988	1
GPHB5	-0.279778207633227	-4.57389826525205	1	1
GPHN	0.0539093426186552	4.17259572652911	0.654719181643477	1
GPN1	0.432710991864414	5.71610613971253	0.00181535797716509	1
GPN2	0.133549117444829	4.78800412348903	0.106615298140609	1
GPN3	0.234528750888163	4.70385726790533	0.0705742513375246	1
GPNMB	-0.264226363599811	8.05701209699713	0.163305347966956	1
GPR101	-1.00164661486953	-4.40586802123891	0.0235074955201774	1
GPR107	0.150346978880768	6.97630767988117	0.0756987233712779	1
GPR108	0.235740187893083	6.11874887140255	0.0589889259511236	1
GPR110	-0.610607289470933	5.98855094576811	0.112000069040209	1
GPR111	1.06893741600309	0.649758450556881	0.0365591809992752	1
GPR113	-0.063098510409561	0.0689158524785698	0.734133983073811	1
GPR114	0.766888438153843	2.38303456501612	0.00106643921063957	1
GPR119	0.9732749662902	-4.32892154932568	0.104911289587003	1
GPR12	1.15270138328333	-1.07206757192575	0.0417394896847802	1
GPR124	-0.386293529662174	4.83162616851264	0.0265826838132051	1
GPR125	0.0887400346075183	5.04676997012709	0.509377851503462	1
GPR126	-0.297007375874419	5.66633769188769	0.109973828886839	1
GPR128	-0.832644991315787	-0.932315899198041	0.204522114286786	1
GPR132	-0.126664938904165	3.32445556546237	0.53825272433716	1
GPR137	0.556420039346976	4.72411225871696	8.02929455955213e-05	1
GPR137B	0.106152727197631	4.40769460043653	0.421469285640696	1
GPR137C	-0.827135363397804	1.4718158899387	0.00023128026960647	1
GPR139	-0.799158406393597	-4.53982759670538	0.243391548967556	1
GPR141	-0.121229885857324	0.57990164971219	0.624775184368081	1
GPR142	1.48688985250851	-2.83351657084576	0.000871390514302757	1
GPR143	0.394173111202667	1.7238529214994	0.0840954273432832	1
GPR144	1.12338075010774	-3.27567711887471	0.0136066022284563	1
GPR148	0.868155563807013	-4.54811358551142	0.107756019057086	1
GPR149	1.6119124788499	-3.86729653531627	0.0260618789244317	1
GPR15	-0.0542811324716525	0.040842753615408	0.877158680250696	1
GPR150	0.022996057817918	-1.41661965485043	0.935680611540502	1
GPR152	-0.0155382747806418	-3.79771364124281	1	1
GPR153	0.573866243523643	4.70882090162014	0.011870724040313	1
GPR156	-0.331814806255831	0.0794812739916126	0.262666043446141	1
GPR158	1.28302024998055	1.23750438062917	0.00107537197663544	1
GPR160	-0.576089674962608	5.59222095546342	0.00288955209678887	1
GPR161	-0.370449207177123	3.70939438990684	0.0421630286090559	1
GPR162	-0.880117443264473	2.34432948954191	0.000133478642045878	1
GPR173	-0.0340193948206058	1.56204846837293	0.878799455366828	1
GPR176	0.544972525612469	3.53618666156098	0.00567431258384573	1
GPR179	-0.637630648364248	-0.899734189908657	0.0188131560399212	1
GPR180	-0.0897609470354312	4.53079957323876	0.490067616256144	1
GPR183	-0.632214365357807	4.48037041187795	0.00161784058289853	1
GPR19	0.735021335172889	0.0917434962304725	0.00453821577270547	1
GPR20	-0.307185262363953	-0.87002215397102	0.208479655629156	1
GPR25	0.0477847252093752	-1.35317680818102	0.852068416870218	1
GPR26	1.2937578311646	-2.41228634969629	0.0363951473533126	1
GPR27	0.106518970400573	1.75452740232193	0.707192596448458	1
GPR3	0.382020564048242	0.78108782200701	0.0671758612366032	1
GPR31	-0.494285589666732	-3.0610672493021	0.134590292244473	1
GPR32	0.232823304161238	-4.51487566601411	0.66428827624389	1
GPR34	-0.84375362385683	3.46317490198089	0.000193114670908437	1
GPR39	0.294238926882513	3.86338316058819	0.0696849058086883	1
GPR4	-0.592370793980742	3.07123182653526	0.00470555908202464	1
GPR42	-0.328715792537947	-4.40259595608048	0.663108433607959	1
GPR45	-0.267349192078248	-3.80778321113261	0.500818762692784	1
GPR50	1.47223019006948	-3.38423214732145	0.011700823880893	1
GPR55	-0.536278553660674	-0.533162499030513	0.0074062536508829	1
GPR6	0.825815541992164	-4.49763148932676	0.158409539333155	1
GPR61	-0.794863231337334	-2.01505301482763	0.000872399394015055	1
GPR62	-0.277642000797047	-2.51692830123282	0.320368809766375	1
GPR63	0.133913921371292	0.501953467985514	0.573398665034875	1
GPR64	-0.567421856497427	2.49462816189264	0.0368151536259428	1
GPR68	0.193307956814569	3.69074999743589	0.3204270426605	1
GPR83	0.117421993459896	-1.84390880471504	0.689124134764685	1
GPR87	1.47396445102325	3.02754610477647	0.000916066590919876	1
GPR88	-0.440245068194797	-0.79111957683558	0.146770399420497	1
GPR89A	0.369770511215242	2.24422210759502	0.0128300514534865	1
GPR89B	-0.243929476192871	1.91549217004203	0.161821587379658	1
GPR98	-0.665010574881009	5.03588835799844	0.0399885076552204	1
GPRASP2	-0.550578121764419	3.30519545056417	0.000181761437043054	1
GPRC5A	-0.187188337987608	9.75200917073036	0.39149366378965	1
GPRC5B	-0.09116364148475	3.88038824166583	0.639233768938855	1
GPRC5C	0.177192787198171	6.5434404122531	0.432830433095161	1
GPRC5D	-0.196849147127748	0.840711869793458	0.366605275712879	1
GPRIN2	-1.05664029413029	3.57325402343169	0.000185432475518395	1
GPRIN3	-0.539667078758057	5.6049774163239	0.0093284261494248	1
GPS1	0.545797387111992	6.71889282559381	8.95365504239812e-05	1
GPS2	-0.0766639022957215	1.93929966784833	0.609885320761726	1
GPSM1	-0.181917199173486	3.98926756318764	0.266767314330207	1
GPSM2	-0.0390322756975372	4.42890663273655	0.812921614184682	1
GPSM3	-0.0877070068023777	5.33730035639795	0.590283568310986	1
GPT	1.08334565927362	1.58051005765697	0.000106376522426254	1
GPX1	0.164386837283227	8.2701812235218	0.423501697274262	1
GPX2	1.86935831842021	6.95470551226692	0.000242181261835647	1
GPX4	0.333315076132358	7.9147648194831	0.0515699224085278	1
GPX5	0.0956509582439979	-4.30315810312268	0.823531324235097	1
GPX6	-0.165548900306533	-4.28682611491247	0.854040020030845	1
GPX7	-0.384185954732607	3.50118517977508	0.0356242906500478	1
GPX8	0.501960292355808	4.69489099873048	0.00472745423448249	1
GRAMD1A	0.366620208433911	7.00008607760869	0.0284808780542064	1
GRAMD1C	-0.373704476922306	3.80903148788915	0.012088859019796	1
GRAMD3	0.195527888091814	4.98182972477786	0.178355573440709	1
GRAP	-0.504579899892364	0.635655920825227	0.00861787557998164	1
GRAP2	-0.529894372358728	2.61432679027355	0.0133490601820622	1
GRAPL	-0.812750505521679	-3.00033942171553	0.00283852777872131	1
GRB10	0.574529822317918	5.8211097574038	0.000294059568637807	1
GRB14	0.299758384485792	3.17128898646671	0.238511873167638	1
GRB2	0.228983163510076	7.49309360715555	0.0106323915641802	1
GREB1	-0.0587686249250206	2.74783596176647	0.83600715937995	1
GREB1L	0.551765285030607	2.32293154777652	0.107497471299388	1
GREM1	0.956087605989988	5.77726834639861	0.00920577091787386	1
GRHL1	-0.254418538913657	4.32543023889479	0.249299583043149	1
GRHL2	0.337856975793073	5.84516741774446	0.0235232260026995	1
GRHL3	0.709010754304156	1.12125743413469	0.00966404613074209	1
GRHPR	0.44025746982082	6.11379574452336	0.000263873691844193	1
GRIA2	-0.889432183470391	-1.751968083159	0.053484403347111	1
GRIA3	-1.24199775026071	-0.643558065655966	0.000178051156152187	1
GRID2	-0.264156534554128	-2.13734588676781	0.603006843567569	1
GRID2IP	-0.303933096833796	0.956725045547677	0.14872219568587	1
GRIK2	0.768141122503249	1.45903244643997	0.0369312181247097	1
GRIK3	1.13028340343235	0.420884421638913	0.0187853585833537	1
GRIK5	-0.509155817036731	0.905335980763996	0.129376102454803	1
GRIN2A	0.493880467324002	1.59262929094911	0.27327261730749	1
GRIN2B	-0.971720005267375	-1.93745681094922	0.0212229836120878	1
GRIN2C	0.128016665381415	0.483045669991589	0.650285322256531	1
GRIN3A	-0.462075388694227	0.444447443775347	0.0223229273263305	1
GRIN3B	-0.582305209631374	0.763676451942918	0.0447477609400672	1
GRIP1	0.277974566983796	1.83578301924971	0.227063317763867	1
GRIP2	-0.0468956323785707	-0.170410866248058	0.839652664877052	1
GRK1	0.0241908943208535	-0.899328875440579	0.956896442553814	1
GRK4	-0.0680296169859643	1.950193466564	0.578776144113937	1
GRK6	0.404310495756295	5.37733379529872	0.000588275186756637	1
GRK7	0.376911242258144	-2.92981361730421	0.158203934666604	1
GRM1	-0.110282368575747	-2.24279665337519	0.626785022210653	1
GRM2	-0.23076887957595	-1.16707128764447	0.302608832151271	1
GRM4	0.925639798942032	-0.863517372544017	0.0130341681715145	1
GRM5	-0.626370463740369	-2.45969521824153	0.0878043564927339	1
GRM6	-0.977013939584869	-1.35939773571182	0.00267805288642032	1
GRM8	-0.852042341859495	-0.604323690272363	0.0010588951401218	1
GRN	-0.240884557413929	9.26515528136797	0.145226074110405	1
GRP	0.752105228416878	1.83276568718191	0.116172184663736	1
GRPEL2	-0.0488291190807155	4.44303200300995	0.672553578489994	1
GRPR	-0.389250877887309	-2.04889954305981	0.209891041951256	1
GRXCR1	-1.49607759524539	-4.35365247070326	0.00476328697001102	1
GRXCR2	-0.538764939970209	-4.44727135980381	0.421437737725483	1
GS1-259H13.10	-0.0150713530314017	-2.83657301519054	0.997371993494345	1
GSC2	-0.20696849755101	-4.57025982928238	0.83347013707163	1
GSDMB	0.522984527961133	4.50743445180021	0.00680246550097071	1
GSDMD	0.52117016064903	6.45410477580748	0.000950152626730665	1
GSE1	0.0674724301384093	6.86720931774996	0.609619615013471	1
GSG1	-0.707892215788621	-2.99277035586726	0.025293438635391	1
GSK3B	-0.260412685108363	6.10481450609303	0.00973142788205661	1
GSKIP	0.323873536652876	5.29747894665488	0.03688588254164	1
GSN	0.00586485707739511	9.01610745175357	0.97557236228754	1
GSPT1	0.114275348786284	7.55943422459464	0.168599528866608	1
GSPT2	-0.0147394277709335	3.49912191113985	0.941762077476329	1
GSR	0.675429986310658	7.02943967013303	0.00071939535110093	1
GSTA1	0.108661788985627	4.20499229337598	0.778584456584836	1
GSTA2	-0.893702926406811	2.38161143327631	0.0520249717234256	1
GSTA4	-0.632407262525659	4.93508801176461	0.000416173485793286	1
GSTCD	0.0796977972045438	3.92335886067506	0.565129568758349	1
GSTK1	0.281254001255598	6.8743049422863	0.0442891969294864	1
GSTM1	0.281667773867386	2.98748623963384	0.537406547134403	1
GSTM2	-0.685163956588778	3.46112168278071	8.28492780371662e-05	1
GSTM3	-0.648277743282785	4.89527236621692	0.00326226824530827	1
GSTM4	0.176963407741213	3.69477863177601	0.228795046398407	1
GSTO1	0.0169100548640305	6.80902566575278	0.930052006922989	1
GSTO2	0.324883874383697	4.06295815695291	0.103723069025081	1
GSTP1	0.319522534351522	9.48699330087704	0.130075657865474	1
GSTT2B	-0.357384569777408	0.863377617354999	0.205176866194186	1
GSTZ1	0.161767226605079	4.16327495079756	0.308995512405933	1
GSX1	-0.650787436328881	-4.58822717518911	0.221455682337296	1
GSX2	0.432714883939342	-4.15365527212807	0.345500204524353	1
GTDC1	-0.369236897548024	4.29738452508145	0.000830737437407559	1
GTF2A1	-0.215196552315426	5.74287609216996	0.0298990179508563	1
GTF2A1L	-0.635794965302191	-3.80669592402872	0.144300662155588	1
GTF2A2	0.191776476672016	5.41745379365535	0.207422528758069	1
GTF2B	-0.0807995825040355	4.93562695024474	0.505408895314038	1
GTF2E1	0.14616912445145	4.02892143464151	0.168982666791008	1
GTF2F2	0.247554828048557	4.58332602048791	0.0122643252551044	1
GTF2H1	-0.0830977340091341	5.39607259780294	0.354064499870577	1
GTF2H2	0.0464061068459508	1.7148623570166	0.811958149489499	1
GTF2H2C	0.0686567990925437	1.99650856582261	0.592264847335508	1
GTF2H3	0.237120305924444	5.04129414223625	0.00856371430792545	1
GTF2H4	0.335587994983936	1.45515729760675	0.0213669897456351	1
GTF2H5	0.154648792099077	4.76765362476646	0.184108349358343	1
GTF2I	-0.0512734734427911	5.78444060515509	0.668280159545986	1
GTF3A	-0.0527088094817115	6.88793048854128	0.783302187555429	1
GTF3C1	0.392584753065451	6.69713287516732	0.000290588831300899	1
GTF3C3	0.232550019122618	5.28158525464501	0.0123882582033866	1
GTF3C4	-0.110448266217263	5.50486134398767	0.299428743012253	1
GTPBP1	0.226971660398445	6.14696447732039	0.0474671418701715	1
GTPBP10	-0.170063435861053	4.65770008072903	0.167859775719706	1
GTPBP6	0.404486479591847	4.51037435348768	0.00638492364381074	1
GTPBP8	-0.0169103217389964	3.43899125249424	0.882248062324951	1
GTSF1L	0.453822531956433	-3.59964116034266	0.182600973982032	1
GUCA1B	-0.322463268285692	-0.552075054168936	0.114460555163811	1
GUCA1C	1.30938077799034	-4.42362166540549	0.0547932539692127	1
GUCA2A	0.799065175079905	-0.376469651121557	0.155930559417197	1
GUCA2B	2.58027566738443	0.938822653822005	0.000321253843547168	1
GUCD1	-0.23844100011409	6.63742018748255	0.0351740335092988	1
GUCY2D	-0.184752641943437	0.481802090033815	0.426543508651645	1
GUF1	0.342935317867311	4.92451710490619	0.00226202339212508	1
GUK1	0.178245141976431	7.68969845938746	0.327380840743053	1
GULP1	0.110112143585531	5.39797629368823	0.597550256348076	1
GUSB	0.231734728166002	6.82269911346519	0.0728885131135619	1
GVQW1	-0.138683983982967	0.257487544045878	0.412481436469275	1
GXYLT1	-0.223298894746059	4.81310487106235	0.0709075251235114	1
GYG1	0.224049741111014	5.55525482426705	0.0489365578595649	1
GYLTL1B	0.79599397726166	4.71783117242448	0.00215655193152151	1
GZF1	-0.111855317488964	4.38626593154549	0.225473533462398	1
GZMA	0.00517071825029357	3.59742578847881	0.981758367142008	1
GZMB	0.807063699509401	3.563985794149	0.00198708736706911	1
GZMH	-0.111221511174415	2.50415645094963	0.685239381363228	1
GZMK	-0.646917754626853	2.33665690832874	0.00805447026912958	1
GZMM	-0.612461176559677	1.53164681956794	0.0197756621499797	1
H1FOO	-0.424228184597897	-4.46659191083719	0.553857685239539	1
H1FX	0.357317275931681	6.49200890091226	0.00871770375124263	1
H2AFB1	0.64408613499622	-4.39811870476874	0.171695914138141	1
H2AFB2	0	-4.65069085754313	1	1
H2AFB3	0	-4.65069085754313	1	1
H2AFJ	0.334876253764402	5.41311609913012	0.0282037261779698	1
H2AFV	-0.0140810328118506	7.21333149126647	0.870385488377049	1
H2AFY2	0.468631196474017	3.79968375999149	0.0299042263373729	1
H2BFM	-1.31872322860283	-4.39400795380177	0.010911804901524	1
H2BFS	1.47858936148702	-4.44985827745398	0.00110397984351075	1
H2BFWT	0.685284581440612	-4.22278763288758	0.271814336272681	1
H3F3A	-0.0434990015962532	5.29646613395308	0.715936406108518	1
H3F3B	-0.0333708885713272	9.16769806914366	0.732288499910197	1
H3F3C	0.191986937186908	-1.17405568867696	0.250887893306395	1
H6PD	-0.105845254736958	7.09032616932265	0.442317512334784	1
HAAO	-0.237702326627431	2.23771157773838	0.168391255228831	1
HABP2	0.390570176309976	4.78902082715414	0.338050832023841	1
HABP4	-0.245592026532287	3.59279959765571	0.0604401958720711	1
HACL1	-0.239509783291207	4.01609734399374	0.0221498494343448	1
HADH	-0.0797426143396135	5.72380740879022	0.534942881638287	1
HADHA	0.219953984436139	7.62607446923049	0.0228654895334817	1
HADHB	0.0742740712135227	6.81645759774586	0.369715000273869	1
HAGH	0.00302428172885419	5.44033003931446	0.981630540155801	1
HAGHL	0.858644544397107	2.80521097085748	0.000821751125468854	1
HAND2	0.069338288387839	-3.31928663703508	0.869386501264135	1
HAO2	-0.571192824613259	-3.7384910831047	0.145588684688118	1
HAPLN1	0.0160113560635174	0.668651675798875	0.959822684569342	1
HAPLN2	-0.264483127555729	-2.60105462068758	0.365802348461741	1
HAPLN4	-0.168328537094981	-4.63968346595333	1	1
HARBI1	0.348986793367295	2.16967565747657	0.00364382573354983	1
HAS2	-0.143669450064977	3.5681311000637	0.621783932768467	1
HAT1	0.204098238778767	5.449218895792	0.0486975345719154	1
HAUS1	0.130875002874964	4.12694178286418	0.420558562770084	1
HAUS2	-0.0180631804205181	4.54088453153026	0.85775788874951	1
HAUS3	-0.122312700008805	4.0144641276732	0.257432406476586	1
HAUS4	-0.0938415433223575	5.12283053307878	0.544388175895315	1
HAUS5	0.48515423526456	4.17772629659226	0.000245299948694052	1
HAUS6	0.231976760869267	4.35322740540896	0.09304250130525	1
HAUS7	0.0860447480227605	1.14326399227306	0.545144627322864	1
HAUS8	0.413284628945785	2.78340384480707	0.000733684537491108	1
HAVCR2	-0.0161465209854385	4.77490168549273	0.930495277872082	1
HAX1	0.450113973733336	6.65582004172771	0.00740892541949595	1
HBD	-1.2839353766363	-2.47220599738632	0.00022443544897966	1
HBG1	-1.30288245996291	-4.54111629936097	0.0119367132681055	1
HBQ1	-0.120215216193751	-1.47027236281185	0.823465596266733	1
HBS1L	0.0700256388820492	5.43894744359603	0.475626796704069	1
HBZ	-1.51917366774507	-4.39192530443778	0.000736134590486911	1
HCAR2	-0.088254108170615	3.56814019179209	0.78269907037474	1
HCAR3	0.246997564226871	0.287287096167837	0.397529606203162	1
HCFC1R1	0.11684487525232	5.46523131583426	0.50953697739791	1
HCG27	-0.753868330844312	0.91757775005779	0.000300086737363292	1
HCK	-0.566285703030135	5.24598697284249	0.00699301134170389	1
HCLS1	-0.531492733917034	6.0142042864309	0.000451359438739734	1
HCN1	-1.43130612194159	-0.946279787213564	0.00182374426539883	1
HCN4	-0.676734064198523	0.438931202686383	0.110758704747467	1
HCRT	1.77086305643776	-4.0573665672811	0.000695522875875136	1
HCRTR2	-0.7713919559874	-3.20707046627699	0.0430429320981172	1
HCST	-0.304589114767242	2.64789410819064	0.158938738731047	1
HDAC10	0.373426954739245	2.87164655095038	0.0118924433527246	1
HDAC11	0.141584658784106	4.60795048206302	0.360656494761574	1
HDAC4	0.516744853270243	4.76627603237207	0.0100317381996255	1
HDAC5	-0.241926028195017	5.89694243261556	0.0593953596303593	1
HDAC6	0.198839644534384	5.64822337229746	0.0460013626785587	1
HDAC7	-0.00337038236649783	6.64351121277034	0.976440785936193	1
HDAC8	0.112374624727092	4.29300691238217	0.2688552798736	1
HDAC9	-0.917653259531372	4.13747369681455	0.000719769952464122	1
HDDC2	0.0385971638751144	5.3726595245967	0.759016687786129	1
HDDC3	0.481868986804135	3.30795093966969	0.00399686332522308	1
HDGFL1	0.636047827097895	-4.28009575060956	0.204001137203693	1
HDGFRP3	-0.53628869477327	4.99755728644595	0.00294167992980541	1
HDHD1	0.275117278596531	4.784236212548	0.0222756588625909	1
HDHD2	-0.267545356871376	4.53620901411092	0.00279885108185896	1
HDX	-0.345722864350128	1.96732766539391	0.0845654142173072	1
HEATR1	0.431140927518406	5.60745914153251	0.000802621828653563	1
HEATR3	0.372281110066584	4.82287436499073	0.000126386679855226	1
HEATR5A	0.174105810620964	5.28676431818934	0.161468123875173	1
HEATR5B	-0.391772936615081	5.32947880206314	0.000375093811106336	1
HEATR6	0.259192513067609	4.33936058607606	0.00920859582955139	1
HEATR9	-1.06455701370413	-1.88105049826996	0.000289503826237952	1
HEBP1	-0.0937070053896947	5.40256548391161	0.441081762313883	1
HECTD1	-0.0178358188137092	7.37809035762424	0.877924020874776	1
HECTD3	0.357729935488341	5.72464584467763	0.000402596016862291	1
HECTD4	-0.255995728158366	6.08832394877588	0.0954830068355196	1
HECW1	0.0906429625548073	0.743091411081342	0.731048806183607	1
HELB	-0.65539017282837	3.67056693559934	0.00112150570532836	1
HELLS	0.244548294336141	4.11304482286948	0.31881580238861	1
HEMK1	-0.319457048389678	4.89926925752513	0.00955857685035487	1
HENMT1	0.455675376975868	3.24416432739326	0.0154649723006602	1
HEPACAM	-1.24541475745237	-4.04970437926207	0.00157085166242486	1
HEPH	0.480661015370282	4.42556218207561	0.0203588946687973	1
HEPHL1	-0.451464893663457	0.141535108858184	0.232188467569807	1
HEPN1	0	-4.65069085754313	1	1
HERC2	0.0621875594950924	6.0089185805703	0.63123288522804	1
HERC3	-0.449658705830292	4.94467464318716	0.000664530511821366	1
HERC4	-0.273942554573034	5.68201397197912	0.0306776648140927	1
HERC5	-0.0443578847762226	3.65983375120706	0.79510144070769	1
HERC6	0.207916018526052	4.75851983465456	0.162778636737761	1
HERPUD1	-0.357332121179218	7.37741743607993	0.00131978603316765	1
HERPUD2	0.00744361073628206	5.43271193481776	0.930246448735599	1
