names	logFC	logCPM	PValue	FDR
C19orf26	0.115833355905138	3.10405470105808	0.470462921216879	1
C19orf35	-0.0905441592841714	3.01510423055316	0.643460523375065	1
C19orf38	0.0144777020260373	3.76148998289042	0.87297595747322	1
C19orf43	0.177013923317885	7.68227365808148	0.000146001062109638	1
C19orf44	-0.281052258004633	3.64280405264492	0.00336221882799879	1
C19orf45	0.0315427214491698	2.99665133903807	0.944080550449487	1
C19orf52	0.0890333325367159	5.07039975532687	0.045418607627417	1
C19orf54	-0.0261287107119196	4.63532679357183	0.64784102242349	1
C19orf57	-0.0435919638484208	3.24461114009236	0.765703731765136	1
C19orf60	0.0739664996247021	4.84421574299154	0.285190633125623	1
C19orf66	-0.0713452248417039	4.81095102518147	0.223810596679507	1
C19orf67	-0.131553726926861	2.85244075211835	0.545704809936969	1
C19orf68	-0.0724800670687669	3.91470474427715	0.364584766065835	1
C19orf70	0.217618329035394	6.26860786792342	0.000606268252252245	1
C19orf71	0.000693860265587247	4.05862488669335	0.995170620002792	1
C19orf73	0.130420308353281	3.38936145181737	0.262185502118666	1
C19orf80	0.163217514339651	2.88287327161878	0.429900862727504	1
C19orf81	0.101356929397891	3.01104269128754	0.544406508971386	1
C19orf83	0.0113496320093729	2.80880461377297	0.987688322250345	1
C19orf84	0.43657463997667	2.97253435149909	0.0159022581208215	1
C1D	0.15835324030299	4.57732738207208	0.0054534130228851	1
C1GALT1	-0.125491383407647	5.11540903672099	0.0961937607384374	1
C1GALT1C1	0.190195054595522	6.29117603232782	7.83017461090111e-05	1
C1orf100	-0.0848019577919691	2.90892236703427	0.698657425821466	1
C1orf101	-0.520745377939795	2.97940189917369	0.00210009370871815	1
C1orf105	0.251838314263001	2.86390478528322	0.180452268993303	1
C1orf106	0.0983817542331756	5.23140423310447	0.246069313126622	1
C1orf109	0.0535945093983962	4.38483766600338	0.377373375132397	1
C1orf110	0.0240069042395151	3.06131601920537	0.877507778026119	1
C1orf111	-0.195760017036639	2.95326298099347	0.256238503267172	1
C1orf115	-0.115030743995224	5.01208478214638	0.225861181412074	1
C1orf122	0.172418693100229	6.06081131105999	0.00286289466669478	1
C1orf123	-0.0137203387180076	5.00768723194554	0.765189642449341	1
C1orf131	0.0874965293843323	4.03167854337102	0.226018135129037	1
C1orf137	-0.517054340266662	2.87144767575801	0.00622417497790444	1
C1orf141	-0.576527580135831	2.85942851067169	0.00279997019997359	1
C1orf145	0.0540384178209238	2.98370880187172	0.750995931510727	1
C1orf146	-0.0645704791595122	2.83785489113295	0.874184724119882	1
C1orf159	-0.00892342704224911	3.87819288889271	0.922391674894524	1
C1orf162	-0.0910189055829384	5.08056848691403	0.254038264551225	1
C1orf167	-0.0261116191913446	2.80577173911526	1	1
C1orf168	-0.51010082569597	3.23419583453151	0.000692013172901912	1
C1orf174	0.0892748762459304	4.72797006252103	0.0829171048937108	1
C1orf177	-0.0905693774193766	2.92066697845584	0.718916582727493	1
C1orf185	-0.0434904705075899	2.8049643896392	1	1
C1orf186	-0.314614002070304	3.49334310540864	0.0157794147099353	1
C1orf195	0.0563724922018473	3.06210785980552	0.846033518402218	1
C1orf204	-0.332730519087211	3.24223161316183	0.0106578291353792	1
C1orf210	-0.293046786992733	6.02350459595513	0.000139959495891709	1
C1orf216	0.0523448545157857	4.57180339827335	0.352963859444888	1
C1orf226	-0.12614333013752	4.70613544667795	0.121521453696664	1
C1orf228	-0.313540186898795	3.46722873964288	0.00519970659981416	1
C1orf234	0.00481629955188503	2.83364373150925	0.977325044513302	1
C1orf27	0.0430854843521718	5.57870865789267	0.405555976980042	1
C1orf35	-0.0351072837981637	4.72755810958349	0.524031312479333	1
C1orf50	0.0467419153319535	4.40282011305	0.441094216900049	1
C1orf52	-0.0110501621713955	4.64017253051428	0.894869543842017	1
C1orf53	-0.31844653543579	4.96992181047769	0.000348567070389109	1
C1orf54	0.135588290682536	4.76698391297612	0.0445604410976113	1
C1orf56	-0.0677253764764162	4.63606051174326	0.343947611847666	1
C1orf61	0.736336372344783	3.02286798817896	0.00011311561644854	1
C1orf68	0.0259525199328865	2.80128532849571	0.994371482174301	1
C1orf74	0.0546857454046464	3.57428396242524	0.555273814331451	1
C1orf86	-0.144393800762414	4.42770404093287	0.0163658450224753	1
C1orf94	-0.150720019103742	2.81766876100973	0.444301316122911	1
C1orf95	-0.280072308451015	3.51161365212858	0.190663070024529	1
C1QA	0.235036318092348	9.18393217553015	0.0171331984857812	1
C1QB	0.22440813795084	9.13320450656689	0.0288902400453348	1
C1QC	0.271901804582261	9.13985001062572	0.00629372348604944	1
C1QL1	0.338237158595502	3.13747347650634	0.0557186878071304	1
C1QL2	-0.476635256620134	3.59649473151536	0.0877645892791395	1
C1QL3	-0.158433354079297	3.15326757363349	0.211149099386354	1
C1QL4	-0.101915080399667	2.86316020492983	0.699006089225204	1
C1QTNF1	-0.00185034879530489	4.61523321217616	0.99823984384822	1
C1QTNF2	-0.235640332347562	3.18005349903142	0.102900156427593	1
C1QTNF3	0.295359305270981	4.13803104277496	0.0336878295259173	1
C1QTNF3-AMACR	-0.044862428521452	2.81941410083726	1	1
C1QTNF4	-0.00303687200991975	2.88562099703209	0.963675809364586	1
C1QTNF5	0	2.79953683432733	1	1
C1QTNF8	-0.087891035278674	2.81193082632674	0.73891814992465	1
C1QTNF9	-0.378221721226645	2.85813060788372	0.0532364610218705	1
C1QTNF9B-AS1	0	2.79953683432733	1	1
C1R	0.0567898761543911	7.60138512031459	0.43271517672927	1
C1RL	-0.00291821446338159	5.97049779125522	0.984726045779994	1
C1S	0.193117683874341	7.774754480754	0.0183261392804885	1
C20orf144	-0.142444228414709	2.98669419371884	0.399980754466942	1
C20orf173	-0.00729693057935044	2.80324579572316	1	1
C20orf195	-0.396907537004154	3.03572817679413	0.0196479501129908	1
C20orf196	0.156998147148829	4.42285359287329	0.0261916977803283	1
C20orf202	-0.169676045454458	2.94463915198267	0.429415229633789	1
C20orf27	0.190416694614689	5.62536813712713	0.00110581055781962	1
C20orf62	-0.0348600720670958	2.80357239463191	1	1
C20orf96	-0.242017801143353	4.99337774979819	0.000815056859659246	1
C21orf140	-0.00259027023293144	2.799916078057	1	1
C21orf33	0.0659311668202922	3.04593403589133	0.770158250932548	1
C21orf58	-0.230498105253024	3.60561893529903	0.0201055971929585	1
C21orf59	0.0433060479915715	4.90428072999827	0.379721632265682	1
C21orf62	-0.650250232669679	2.8581668171734	0.000398441581998458	1
C21orf91	0.0135987053511763	4.22021265182893	0.905483858160843	1
C22orf23	-0.128533298343274	3.28501604461088	0.366905200826386	1
C22orf29	-0.220526876088659	4.65994411982734	0.000267083676044648	1
C22orf31	0	2.79953683432733	1	1
C22orf39	-0.0771255205233501	4.17409633121654	0.260915593224879	1
C22orf42	-0.00982842706178142	2.80472076080657	1	1
C22orf46	-0.0670352033270957	4.31448988641153	0.309879393419616	1
C2CD2	-0.157627023622664	4.54812036299081	0.00447078418264437	1
C2CD2L	-0.159044722413492	4.00169248345488	0.0361501546051661	1
C2CD3	-0.0420684010801827	4.10801075074842	0.578048170787244	1
C2CD4B	0.0479846565303916	4.1005706539043	0.73623544524569	1
C2CD4C	-0.0738626100251151	3.09967025055606	0.683146387995102	1
C2CD4D	0.417597977668855	3.4845093948078	0.000437306500646049	1
C2CD5	0.044140217859562	4.84142527847331	0.455786948667347	1
C2orf15	-0.0191245362856012	3.49978943795614	0.838112531208101	1
C2orf16	0.145545428119856	3.07008521221215	0.37168876910798	1
C2orf42	-0.0381615114419632	4.0098786808479	0.647447468072029	1
C2orf43	0.171305688979271	4.55085412138764	0.00292167590262976	1
C2orf44	0.0927456463468356	4.07679151698405	0.196497705649564	1
C2orf49	0.0534028975051827	4.57362803788956	0.35170124840778	1
C2orf50	-0.479281354144447	3.07616479852428	0.00271765997415294	1
C2orf57	-0.0863157381615533	2.81111558696452	0.73891814992465	1
C2orf61	-0.110394300507733	2.88031872559324	0.731621712210895	1
C2orf66	0.0719269421618132	2.86711445205121	0.85625491447647	1
C2orf68	-0.122269459805772	5.49667553393469	0.00856017980086528	1
C2orf70	0.0160155801813758	3.12272693079471	0.931949714778278	1
C2orf71	-0.197140718446625	2.82775426965249	0.298508882766282	1
C2orf72	0.335543508233905	3.6247347689787	0.0518614449504776	1
C2orf73	-0.674282884705788	2.91823122699302	0.000234350056023158	1
C2orf74	-0.123942978058361	3.63572195590303	0.185539740290072	1
C2orf76	0.211222707442057	4.41595411234352	0.00220191450179063	1
C2orf78	0.023762526743706	2.80100039159534	0.994371482174301	1
C2orf80	0.0702846909237638	2.81327566330128	0.740105343824268	1
C2orf82	0.455102631617265	3.12859709603613	0.00142513174041841	1
C2orf83	0.0393470138203209	2.80479689303831	0.991557384414615	1
C2orf88	-0.0809028310244668	3.17830633620184	0.622114388743859	1
C2orf91	-0.394216059915128	2.86306306997708	0.0439052095354136	1
C3	-0.242940812040257	9.03663684765422	0.0390193627450741	1
C3AR1	0.226725135978996	5.58179973865215	0.0109822866408123	1
C3orf14	-0.00536217519839027	4.14675977428699	0.971365296637952	1
C3orf17	0.102114601159156	4.87052510571307	0.038530338062154	1
C3orf20	-0.0592192180005978	2.83279985177966	0.860665852253421	1
C3orf22	0.0065365398630523	2.80573498420715	1	1
C3orf30	-0.202501818890823	2.88099611186982	0.327084567755636	1
C3orf33	0.134132085706389	4.29788717627829	0.0440603028658379	1
C3orf36	-0.315959264511746	3.22933269767594	0.0217148594745905	1
C3orf38	0.165400213661935	4.81870850154434	0.00216019406399567	1
C3orf49	-0.0675725616244134	2.89586679846068	0.760233216464926	1
C3orf52	-0.105552538094678	4.03219982658332	0.179810657355928	1
C3orf56	-0.0107608211777101	2.80056377363742	1	1
C3orf58	-0.156269698345276	4.4362850130267	0.0356952930660392	1
C3orf62	-0.192937922103949	3.7856830849906	0.023870026470658	1
C3orf67	0.225788901207696	3.07795983764251	0.121078175018504	1
C3orf70	-0.217208048778473	3.12025144585875	0.130776765827834	1
C3orf80	-0.115921414689752	3.35472901847085	0.29898242744898	1
C3orf84	-0.0979972909725399	2.81318742128336	0.519166262431533	1
C4BPB	0.392995837710642	4.3087497101796	0.0186307767159598	1
C4orf17	0.0241250159104653	2.80282858069377	1	1
C4orf19	-0.193672994219231	4.10461853848528	0.126313730331868	1
C4orf22	-0.601689750181014	2.89816023397258	0.00181684627960745	1
C4orf27	0.19125466460775	5.55146561260229	9.77486386262769e-05	1
C4orf29	-0.0328910464064229	3.90578626110971	0.688290559478435	1
C4orf3	0.157472549408146	7.17818588563557	7.75449359514028e-05	1
C4orf32	0.125106186382994	3.63904699180639	0.182408693678788	1
C4orf33	-0.00730087802154407	3.74689663940067	0.963043904592274	1
C4orf36	0.00443595163779102	3.352028033432	0.971809936300319	1
C4orf45	-0.110195686597986	2.87435021216907	0.647039474143482	1
C4orf47	-0.22151919375429	3.58479520037009	0.058808226981284	1
C4orf48	0.319236658939101	5.09806524947926	0.00196356439065628	1
C4orf50	-0.00115575768165865	2.82830440189737	1	1
C4orf51	-0.0541120737351278	2.83582415774542	1	1
C5	-0.171889524076223	5.01445195100942	0.27196074509322	1
C5AR1	0.0153911576968677	5.29588159543114	0.858334338805977	1
C5orf24	0.139833867618079	5.49507697082409	0.00197061832365439	1
C5orf28	0.196658353652516	4.8289190421611	0.00164978550385352	1
C5orf42	-0.324088804362073	3.92220870989416	0.000505280649861677	1
C5orf45	-0.245935000225548	3.9260219666135	0.00216306620576328	1
C5orf46	0.175732112098231	3.441303266396	0.232851022500706	1
C5orf47	-0.033223811028273	2.8193615513934	1	1
C5orf51	0.0215434324426229	5.29553851622165	0.69218486644383	1
C5orf52	0.0771044338483704	2.81638710068943	0.759233354547956	1
C5orf56	-0.144746534711934	3.47284717112013	0.181314393599706	1
C5orf58	0.10841301297146	2.9443492027964	0.595414880598577	1
C5orf60	0.0230929821341248	2.81185381285195	0.986149626876078	1
C5orf63	-0.109143024554303	3.29327890763537	0.373954756632968	1
C6orf1	0.0229798861312334	5.46787851612759	0.752970245262057	1
C6orf10	-0.601715600281864	2.8546172481058	0.00188867498186873	1
C6orf106	-0.140047618021993	7.13014165260651	0.00211567855819904	1
C6orf120	0.11682491446231	5.24809518734308	0.032841550847459	1
C6orf132	0.0628818469722445	4.78401391532865	0.377707799162085	1
C6orf136	0.165792940797005	5.0416735652326	0.00763211533135028	1
C6orf141	0.453005502916619	3.7619661708967	0.000164691271575526	1
C6orf163	-0.130852403312385	2.97036097883655	0.538186374196573	1
C6orf165	-0.310633661409053	2.87960078839224	0.101310412922516	1
C6orf195	0.132872570540952	2.82658395231222	0.487391783212294	1
C6orf201	-0.214756053808887	2.86561241222081	0.269738680264482	1
C6orf203	-0.0371940964077321	4.67436257200947	0.509122441644168	1
C6orf211	0.0615561466455124	5.68150217539744	0.210125215630464	1
C6orf222	0.0124060767042198	3.19131660960604	0.973410290240183	1
C6orf223	0.133393561877132	4.47961744924174	0.326319643972365	1
C6orf226	-0.159555335591578	5.10373068377015	0.0227825641442305	1
C6orf229	-0.42137789389752	2.84991762565766	0.0219884735536535	1
C6orf25	-0.206041509704655	2.90186850204574	0.275660868357886	1
C6orf47	-0.126768249330708	5.73201051983667	0.00195235044422277	1
C6orf48	0.0487057499256084	7.77841769093947	0.485959795478	1
C6orf52	0.0957775109047397	3.58266690520999	0.469636215609684	1
C6orf57	0.0761438249045721	4.98708540489029	0.310525227729867	1
C6orf62	-0.00965838973134454	7.64566536126364	0.777210034026616	1
C7orf25	0.0923276723340829	2.94925600009131	0.599960736737282	1
C7orf26	-0.109169309972807	5.55458995589714	0.0153146960345997	1
C7orf31	-0.0415253419315355	3.55956053332105	0.716920370869233	1
C7orf33	0.0486443101899674	2.80601839191641	0.98944693194286	1
C7orf34	-0.0160667901433041	2.82285491890488	1	1
C7orf43	0.152808537578818	5.02828289864663	0.00641589999367425	1
C7orf50	0.0999535931106832	6.05793901369323	0.136636282614999	1
C7orf55	-0.0539211971720128	4.53457338713052	0.454406871861422	1
C7orf55-LUC7L2	0.00706956689326656	4.8313128500813	0.937063995478152	1
C7orf60	-0.143953391361817	4.46667183024022	0.0511384305993412	1
C7orf61	0.263192689004899	3.04489998809188	0.0997548872689171	1
C7orf62	-0.0086228640160105	2.8024045214482	1	1
C7orf72	0.00126316130972289	2.80088606406562	1	1
C8B	0.116404848831631	3.39662031927406	0.568761752212647	1
C8orf22	-0.0268093462971705	2.80294818867431	1	1
C8orf34	-0.574606139443665	3.03287003907638	0.000410341392516491	1
C8orf37	-0.0137468062777973	3.62844672853822	0.962162912668623	1
C8orf4	-0.0299577918134142	9.3101043752379	0.801240082335189	1
C8orf44	-0.11445965336913	3.7505141319904	0.185606695520233	1
C8orf44-SGK3	-0.0247254724030623	2.82232155196204	1	1
C8orf46	0.310667357973892	2.9766757872426	0.100606895324594	1
C8orf48	-0.318232988914661	3.22899662299862	0.0123558247905993	1
C8orf58	0.0175495221586934	3.87344210345845	0.802705117230671	1
C8orf74	0.299147490508877	2.83533384076508	0.115202086279361	1
C8orf82	-0.00784634883418432	5.17941184925552	0.874586488850546	1
C8orf86	-0.0217049928856887	2.80519014527645	1	1
C8orf88	0.437666530582926	3.25103056158117	0.00159445298041042	1
C8orf89	-0.308568485741839	2.87274537456449	0.11412218537264	1
C9	0.241457939823158	2.82568135081648	0.159656265819001	1
C9orf114	-0.0356461763023654	4.92767018853634	0.470554294008676	1
C9orf116	-0.279879131103024	4.03135986683792	0.00702354076287532	1
C9orf129	0.0419263582288675	2.82266230454799	0.981212228292378	1
C9orf131	-0.105907262408886	2.8375524906293	0.592860542778194	1
C9orf142	-0.0107438389163363	6.28532365047584	0.865539261398421	1
C9orf152	-0.202764352914152	5.27224509659948	0.0957602296760553	1
C9orf153	-0.0465076017412482	2.83994711293827	0.880009742181178	1
C9orf156	-0.0669542730564977	4.02908086476259	0.370942737627653	1
C9orf16	0.203586137538043	6.54962044545188	0.00165940419145981	1
C9orf172	0.00561632831170163	3.50663711462634	1	1
C9orf3	0.10255551412734	4.46793788703534	0.151171300301958	1
C9orf41	0.19057964783833	4.60763128231289	0.00071405990415372	1
C9orf43	-0.0772382505158811	3.00123998593525	0.74625086926611	1
C9orf47	0.0417345345575097	2.85808055739524	0.850892859961425	1
C9orf50	-0.100469730771822	2.92217045584616	0.645171393453464	1
C9orf57	0.012089425945271	2.80600927476312	1	1
C9orf64	0.0957807321202194	5.15848633036391	0.0345628061375885	1
C9orf66	0.00793407643012242	2.97744090984026	1	1
C9orf69	0.182069464818555	5.76875046003508	0.000142855490263283	1
C9orf72	-0.0264181795458741	4.07524339963626	0.735808035554187	1
C9orf78	0.102898973856256	5.52791302244152	0.00868202292281234	1
C9orf84	0.395165975787985	3.25168924279683	0.0294287300187785	1
C9orf85	0.115645871904925	3.62053472713107	0.213488756622817	1
C9orf91	-0.0324750583486003	4.79197249448959	0.57952649433918	1
C9orf92	0.133658475372672	2.81860896197318	0.411703582005555	1
CA1	-0.176991643299506	2.91080638564929	0.382139958368136	1
CA10	-0.863424828495248	3.21876148572752	0.000206227178269617	1
CA11	0.0668938117772086	5.04221851049315	0.509294373577893	1
CA13	-0.378406068357142	4.06882463633625	6.93439466438592e-05	1
CA14	0.0145585301463885	3.01972916753665	0.940711226344419	1
CA5A	0.121874029008253	2.82707639048382	0.487391783212294	1
CA5B	-0.311794578908542	3.35140573826879	0.00886889428143217	1
CA7	-0.0754680906157767	2.85936776515588	0.796756550100826	1
CA8	-0.150613078820838	3.52337631272105	0.361144105330272	1
CA9	0.649695902462993	5.79092258318465	0.0014818685832679	1
CAAP1	0.166362421586821	4.98790825931405	0.000800883895738357	1
CAB39	0.152971091907737	6.48913492685218	0.00156958769728797	1
CAB39L	-0.0898707424698115	4.0087864611424	0.257811889272788	1
CABLES2	0.0504325754684929	4.5649544925636	0.495962730928368	1
CABP1	0.0046853086130597	2.83221799772179	1	1
CABP2	-0.00439646984946523	2.80206800165064	1	1
CABP4	-0.0826115160941499	3.51146531754615	0.518972378918901	1
CABP5	-0.00189003725831423	2.80172114868554	1	1
CABP7	-0.751823197006619	3.01957269454014	7.4433700623429e-05	1
CABS1	0.0184049473081721	2.80026670214547	1	1
CABYR	-0.0621617370565829	4.40831380368745	0.703978910262128	1
CACNA1A	-0.753593997318219	2.95951004726884	0.000137859392364676	1
CACNA1B	-0.0938894533764444	2.89480342215311	0.67347760913679	1
CACNA1C	-0.388760272989734	3.17043473683305	0.00511370989575433	1
CACNA1D	-0.459763190968231	3.5707557763388	8.11501213682889e-05	1
CACNA1E	0.271070315580722	2.84086771141408	0.140986533741166	1
CACNA1G	-0.319437260162554	2.9072042375888	0.11302244265217	1
CACNA1H	-0.197249235679641	3.77923825856299	0.193192075278231	1
CACNA1I	-0.00857105177297553	2.94474950152391	1	1
CACNA1S	-0.188722157429622	2.81694499967722	0.275815016737267	1
CACNA2D1	-0.142803194549461	3.58795448670701	0.284205027286045	1
CACNA2D3	-0.33482270289065	3.06793776963554	0.0365600891425132	1
CACNA2D4	0.0904262853260707	3.1383886436574	0.52787960795269	1
CACNB2	0.37154887741446	3.14892598375959	0.0136507101451847	1
CACNB3	-0.186884423499779	4.74813570311863	0.0128204339350506	1
CACNG1	0.358281604949661	2.86375165869383	0.0635698085641108	1
CACNG2	0.0948998334860985	2.81104149468631	0.499262222470284	1
CACNG3	0.0292601420242231	2.80369330586502	0.991557384414615	1
CACNG4	-0.106458883537845	4.71629326015257	0.54023280669471	1
CACNG5	-0.218042986337477	2.82394923167633	0.250882262879335	1
CACNG6	-0.234117172729683	3.35828071774736	0.285706204017581	1
CACNG7	0.383519204882439	2.81812476857323	0.014164282928489	1
CACNG8	0.550082440312785	2.8612778113774	0.00350679836566306	1
CACTIN	0.00816069790975539	4.2205346990526	0.906141400147219	1
CACUL1	0.109283998062426	4.74343480939885	0.0361681994528725	1
CAD	0.222861977497725	5.24393036088025	0.000463599600515962	1
CADM2	0.298056052158382	2.89186158912698	0.108920033111577	1
CADM3	-0.50464125205319	3.35345669628762	0.000387763250370558	1
CADM4	-0.0833500500844165	5.6074859645073	0.338439859526709	1
CADPS	-0.0385081587658103	2.86717094504192	1	1
CAGE1	0.29838571961875	2.83380765798962	0.0709507291397514	1
CALCA	0.906326176598084	8.77238573189193	0.0302968020081196	1
CALCB	0.598247064875981	3.03690686062996	0.0123260462346417	1
CALCOCO2	-0.14206243320782	5.77381013221242	0.00041403615992852	1
CALCR	0.00409593130972164	3.00076837154388	1	1
CALD1	0.18166261819997	6.26488083364229	0.0144792266945065	1
CALHM1	-0.0753176792891621	2.8231256812409	1	1
CALHM2	0.0509803212069711	4.65930966586448	0.390544496773075	1
CALHM3	0.602042430189872	2.88339755194779	0.000771956445609618	1
CALM1	0.0491437877150662	7.42972085224238	0.225968665510894	1
CALM2	0.193368686187139	8.52073033540073	0.000591501300277325	1
CALML3	0.746126371174432	3.72813396140886	0.0286640901178056	1
CALML4	-0.0366889924374015	3.40365771895409	0.868164053176583	1
CALML5	0.133618702374441	5.08448808645303	0.733312352704993	1
CALML6	-0.463359474863421	2.9320215526855	0.011019949947293	1
CALN1	0.157765166755083	2.82716717950225	0.516128379973191	1
CALR	0.0969937610075009	10.6155529882006	0.0459788010337418	1
CALR3	0.130431488754903	2.82434080772151	0.465812047859557	1
CALY	0.207496031934735	3.1541415410857	0.458583210009638	1
CAMK1	-0.0509258282338769	3.85974087104983	0.527319192959776	1
CAMK1G	-0.0746426687522722	3.0769755097871	0.701810929451291	1
CAMK2A	0.0329409582278298	2.87614748097799	0.965963552217878	1
CAMK2B	-0.11103780820917	3.06437792862244	0.574850310227925	1
CAMK2D	-0.234965717925397	5.43831205635629	0.000399334366328417	1
CAMK2N2	0.190656722515284	3.18525756271307	0.27581350353694	1
CAMK4	-0.241651000540053	3.06164642037091	0.132276629346047	1
CAMKK1	-0.295749535407547	3.67845800426722	0.00117660125577028	1
CAMKK2	0.142123137820332	5.23784489233351	0.000874800593062155	1
CAMKMT	-0.131563065835464	3.60047086682873	0.160360336736452	1
CAMKV	-0.0459839574525883	2.82133490735997	1	1
CAMLG	0.178871103197366	5.99508203485443	0.000232891332418425	1
CAMP	-0.14386062068682	3.26592559317007	0.392639585600229	1
CAMSAP1	0.0743798397437745	4.58241067476018	0.175337049694552	1
CAMSAP2	-0.0380351640689981	5.1613789780956	0.458286612817539	1
CAMSAP3	-0.175199943514842	4.94763813055639	0.00701862283608742	1
CAMTA1	-0.100250083937181	4.17994471423863	0.126318521056514	1
CAMTA2	-0.168416271522483	5.17556805927005	0.00024170826986789	1
CAND2	-0.262899726516314	3.39078775022926	0.0157412354727071	1
CAP2	0.0507544404634803	3.99392270979871	0.511166352131872	1
CAPG	0.266595789809993	8.32388036549857	0.000236571019479324	1
CAPN1	0.140732805395675	7.20411489940057	0.00719970833323351	1
CAPN10	-0.120954105190747	4.16216766256756	0.0732285229064332	1
CAPN11	-0.176811416784062	2.87096139313817	0.433973288672877	1
CAPN12	-0.277321651614774	3.87021483112105	0.00739078877871118	1
CAPN13	0.541458919081616	5.57147589473593	0.000692676033937324	1
CAPN14	0.335350202859072	2.99141161369128	0.0610560329763938	1
CAPN15	0.0103192447807907	4.99622810884704	0.83996800346474	1
CAPN2	-0.000971355589080781	7.76373982340512	0.9941145733717	1
CAPN5	0.209167960460361	5.37028830081047	0.0775013321924032	1
CAPN7	-0.0459042957166925	4.77951209608152	0.382996048027018	1
CAPN9	-0.144440251539859	4.49794968141501	0.395985668143372	1
CAPNS2	0.236403064356405	3.40956692805393	0.348883266639268	1
CAPRIN1	0.103697328587292	7.02665151136653	0.0102865563624351	1
CAPRIN2	0.112504031869315	3.950999724279	0.202333461177372	1
CAPS2	-0.184510151511128	3.2334809226547	0.197203565282492	1
CAPZA3	0.0819141143265822	2.83355189740517	0.82242500102815	1
CAPZB	0.0992702608730108	8.06177530326438	0.0156197238587199	1
CARD10	0.171855833005827	4.71212901411913	0.0323881008862247	1
CARD11	0.285484769651512	5.06200796175606	0.00440526686500738	1
CARD14	0.512084595755823	3.55626169534407	0.00022918857458115	1
CARD16	0.0128991805256683	4.57713048201279	0.867792419850515	1
CARD17	0.478262907029475	3.10745181401008	0.00111889948582164	1
CARD18	0.124469618402619	2.84456216723515	0.585810200206038	1
CARD6	0.135006190879773	4.51910578547504	0.0571236127809128	1
CARD8	-0.25349335121114	4.02230248989048	0.000589715914618498	1
CARD9	-0.114450883805496	3.3778595962828	0.335306949789898	1
CARF	-0.407506161757661	3.41528422934238	0.000186945498575711	1
CARKD	-0.186616712161033	6.07309355328274	0.00527210806945216	1
CARNS1	-0.206166056455898	3.24712290988526	0.135541179581859	1
CARS2	-0.0567426192021144	4.42465108696523	0.337742752531219	1
CARTPT	0.317516661460709	2.81679487417341	0.0249516611037433	1
CASC10	0.251855005487795	3.1191710381696	0.0692339663207112	1
CASC3	-0.00410455727807848	5.99991144284882	0.902458469256962	1
CASC4	0.0681778089549866	6.28339511019784	0.146948106555873	1
CASK	0.0482451118642721	4.81820692851513	0.424813992779855	1
CASKIN1	-0.0221596057225888	2.94275355113203	0.971210660901029	1
CASP1	-0.0812742466888712	5.03955282990632	0.295237459622034	1
CASP16	-0.172488669191959	2.85938019967616	0.474316581634397	1
CASP2	0.138363239949497	4.86754077458033	0.00465584748037599	1
CASP4	0.201137157083581	5.66554051763127	0.000635460857155996	1
CASP5	0.379691310547318	3.02941894238083	0.0144986639613075	1
CASP6	0.143185816177806	5.81686329513314	0.0087306115748385	1
CASP8	0.0885696234167603	4.87127800242555	0.0655023628874122	1
CASP8AP2	0.00992315715464678	3.93665443161063	0.907440969257228	1
CASP9	0.158497468490637	4.37924611160803	0.0148680767299489	1
CASQ1	-0.232942647550355	2.91030683293865	0.250707447683377	1
CASR	-0.869543689264811	3.05679170473328	0.000611918542912264	1
CATSPER2	-0.267408739408328	3.092870747664	0.0729991185158787	1
CATSPER3	0.130197489331664	2.98302358809894	0.413960467170869	1
CATSPER4	-0.0853256836118314	2.81432441550287	0.561615232071669	1
CATSPERB	0.531287190879982	3.37152692899819	0.000287644374073208	1
CATSPERG	-0.423103292686929	3.09956970106948	0.00429457162753723	1
CAV1	0.241144606172354	7.03226491518271	0.0429499705245311	1
CAV2	0.316991477864485	5.73332870979843	0.00168882088722483	1
CAV3	-0.30537897504276	2.8375078032125	0.0928415691865494	1
CBFA2T2	-0.206420486198096	4.45737352099304	0.000907436665462057	1
CBFA2T3	-0.353239954571576	3.47756923384925	0.00274139727575361	1
CBFB	0.123961131055071	5.96596816793286	0.00183162435791061	1
CBL	-0.0237396409037403	4.31531714240956	0.709435487853684	1
CBLB	-0.058734334613103	4.29103486795754	0.423605597921687	1
CBLL1	0.183009053997679	4.69058565190209	0.000605954818889775	1
CBLN2	-0.363846924163192	2.84549985490027	0.0517935428614958	1
CBLN3	-0.104027103449884	3.81488914676499	0.22739569337263	1
CBR1	-0.589145309705384	8.22402288929494	9.13472146943316e-05	1
CBR3	-0.102734365189748	5.33067469331696	0.457638815587795	1
CBR4	-0.0546620314986831	4.38415388357384	0.336085680134248	1
CBS	0.160930186629659	2.91735418937996	0.429084375093779	1
CBWD1	0.0289608882585116	3.16407951803984	0.831645384212995	1
CBWD2	-0.0070416216118975	3.51208353233758	0.994264595169286	1
CBWD3	-0.0600133236266438	2.84196930552381	1	1
CBWD5	0.0555762816873349	3.01056636650156	0.702491275788798	1
CBWD7	-0.0765254161336781	2.9142748808457	0.789870520097167	1
CBX1	0.152255133086542	6.61802620673258	0.00351462925905809	1
CBX2	0.456623445938696	4.26451953668655	0.000250037225070127	1
CBX4	0.099517025332001	5.98502253858365	0.0651203937833767	1
CBX5	0.17247612535315	5.26536944960972	0.00416963280734688	1
CBX6	-0.121601745212122	5.1837809530395	0.116709470750689	1
